seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
471567,1,6.10,129.49,22.12,0.65,1.02,11.62
705165,1,5.20,130.86,32.44,0.96,4.63,11.78
277121,1,10.30,130.23,22.39,1.37,0.58,10.00
780729,1,6.70,66.88,20.32,0.91,0.49,7.53
555646,1,1.90,57.62,25.27,1.42,0.31,6.53
458915,1,10.35,150.56,21.66,1.01,4.65,9.35
505606,1,5.40,71.38,29.37,0.82,0.93,9.29
568741,1,8.05,176.16,25.00,1.38,0.28,9.13
37262,1,7.15,95.54,19.80,1.47,0.91,11.46
139796,1,4.50,106.11,27.61,0.98,0.28,8.85
245481,1,7.80,65.76,20.86,1.00,0.20,6.76
114530,1,4.95,117.58,26.80,0.92,0.53,11.16
439613,1,5.95,87.83,18.22,0.84,0.21,9.23
668402,1,7.15,86.82,14.89,1.44,0.14,5.52
654428,1,9.80,141.96,24.30,1.05,2.70,10.79
471096,1,5.05,77.24,23.15,0.60,6.12,8.75
855080,1,6.15,99.02,19.44,1.39,0.77,5.75
565236,1,7.65,167.30,23.79,1.16,0.28,6.05
79197,1,8.00,109.45,23.09,0.92,4.43,5.22
764998,1,8.05,104.00,17.19,1.12,0.86,10.65
574600,1,11.30,174.47,22.16,0.75,1.23,5.02
634718,1,5.40,118.04,23.60,1.25,0.17,7.54
565373,1,3.65,98.01,25.50,0.57,0.57,7.24
553579,1,7.55,150.42,21.31,1.17,0.80,5.17
90566,1,6.70,104.26,18.19,1.02,0.46,8.53
559207,1,7.50,106.70,21.68,0.66,1.16,10.03
794912,1,3.85,62.68,19.87,0.75,0.61,7.07
303950,1,4.90,53.48,20.88,1.00,0.36,8.08
602838,1,3.25,54.19,29.08,1.25,0.66,7.52
30817,1,6.65,113.46,23.97,0.95,0.06,11.99
347499,1,4.95,67.36,16.47,1.44,35.80,8.29
436717,1,8.75,111.65,18.84,1.36,5.45,6.13
982738,1,8.05,137.33,28.23,0.44,0.73,10.97
214584,1,5.55,92.47,20.05,0.55,0.23,11.79
276548,1,3.25,94.91,28.78,1.40,7.63,7.22
408528,1,12.60,78.54,17.23,1.02,0.14,5.31
992665,1,4.95,70.64,16.00,1.39,0.32,8.92
853403,1,14.45,169.46,20.93,1.12,0.26,9.07
34692,1,9.00,131.65,20.10,1.31,0.52,8.86
233939,1,11.00,171.57,23.10,1.39,12.74,11.64
821674,1,7.00,146.22,23.64,1.41,0.11,9.66
58302,1,2.30,71.81,32.54,1.38,0.83,10.98
855670,1,5.35,100.64,23.34,1.24,1.42,11.06
281383,1,4.60,90.04,22.01,1.28,0.21,5.94
917652,1,6.25,87.09,17.34,1.40,3.73,5.35
293593,1,19.30,132.94,21.44,1.15,1.41,8.01
434316,1,5.25,65.05,21.80,1.48,1.14,6.86
661916,1,10.10,117.46,24.62,0.87,0.84,6.27
126280,1,10.75,164.84,21.76,1.14,0.17,9.93
557032,1,5.20,92.92,21.12,1.22,0.14,7.11
505015,1,3.70,95.81,29.82,1.44,0.65,9.22
783898,1,3.50,85.90,25.28,0.93,0.70,5.44
996106,1,7.40,130.66,24.64,0.96,0.04,8.36
664313,1,3.05,83.15,27.85,1.24,0.43,6.07
409186,1,7.40,128.28,28.49,0.66,0.25,9.84
406386,1,12.35,66.14,14.71,0.28,0.57,9.72
417958,1,8.35,196.78,25.81,0.74,0.39,8.71
814020,1,7.15,126.63,21.98,0.89,0.37,6.52
321215,1,4.05,114.67,27.49,0.74,0.49,11.82
166972,1,7.55,79.57,24.27,1.29,0.36,11.34
334291,1,12.35,65.21,17.63,1.31,0.95,8.55
22712,1,8.95,180.30,22.70,1.34,0.80,5.92
106142,1,9.55,148.25,21.87,1.03,0.03,5.37
90047,1,6.75,115.89,20.52,0.76,1.25,9.22
771552,1,6.40,99.24,19.91,1.13,3.39,9.90
722359,1,6.70,188.68,27.86,1.09,0.53,9.19
696770,1,6.90,141.93,23.97,1.32,0.11,7.50
461877,1,6.95,172.38,25.53,1.39,0.50,9.94
717058,1,3.95,62.55,20.75,0.76,1.35,5.11
161271,1,6.55,81.78,15.39,0.76,0.86,11.58
900621,1,12.65,71.43,21.11,1.17,0.71,10.90
501044,1,8.25,184.54,26.40,1.40,1.71,11.21
938051,1,9.90,181.33,25.08,0.97,1.16,5.84
152312,1,8.45,106.02,23.76,1.41,0.77,5.84
497330,1,5.45,132.61,24.84,1.35,3.99,7.06
696320,1,8.45,163.60,27.79,0.88,2.31,9.61
495625,1,4.00,145.75,34.76,1.29,0.11,10.80
446156,1,7.50,165.45,26.13,1.16,0.67,11.61
166214,1,7.80,151.61,22.56,1.37,0.18,5.37
381021,1,4.55,116.05,24.78,1.22,1.71,6.32
238766,1,4.80,99.89,25.41,1.36,4.90,7.75
301512,1,7.90,143.05,22.38,1.28,0.12,11.08
683700,1,4.60,80.99,19.67,0.29,0.06,11.71
630282,1,4.70,108.57,22.40,1.18,0.48,9.72
607196,1,6.05,111.67,25.20,1.35,0.28,10.22
361812,1,8.10,63.13,15.69,0.78,0.52,5.46
