seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,1,4.65,115.16,25.37,1.08,0.92,5.24
773956,1,7.05,183.24,28.39,1.27,2.16,11.01
654571,1,3.75,90.06,26.80,0.90,0.08,9.84
438878,1,4.55,98.94,23.39,1.47,0.08,7.91
433015,1,5.55,148.53,27.75,1.29,42.23,7.44
858597,1,5.25,154.81,28.44,1.28,0.09,10.13
85945,1,4.35,88.80,22.27,1.01,0.05,5.59
697368,1,5.15,154.51,30.24,1.34,6.61,10.82
201469,1,5.20,126.11,26.23,0.56,3.66,8.94
94177,1,6.80,162.39,27.05,1.21,22.30,11.13
526478,1,4.90,109.48,23.08,1.16,0.05,6.77
975622,1,6.15,160.65,26.42,1.48,5.22,6.71
735752,1,4.25,121.84,29.20,0.67,1.87,11.61
761139,1,4.80,107.36,24.62,1.43,0.93,10.77
717477,1,7.55,139.14,21.78,0.80,25.01,9.52
786064,1,3.30,83.23,27.07,1.23,2.49,8.30
513226,1,3.35,97.83,28.25,0.88,0.27,9.16
128113,1,6.40,164.95,26.52,1.07,20.32,7.51
839748,1,6.05,147.55,24.89,1.26,0.62,10.04
450385,1,6.75,178.39,27.15,0.71,1.58,7.70
500351,1,4.75,83.82,20.14,1.02,1.32,8.22
370798,1,4.75,126.38,33.25,0.79,2.15,11.90
182549,1,8.05,196.73,26.57,1.29,0.03,6.66
926764,1,6.15,82.14,19.42,1.03,0.52,11.26
781567,1,4.55,99.78,24.23,1.20,0.84,9.80
643865,1,2.55,51.75,21.65,1.42,7.65,7.14
402414,1,3.55,104.72,29.44,1.48,2.12,9.57
822761,1,4.40,74.89,19.03,1.10,0.86,9.39
545429,1,7.45,169.84,23.93,1.43,8.43,7.89
443414,1,2.25,50.37,22.45,1.13,1.64,6.25
450459,1,7.50,149.34,21.18,1.38,1.00,8.56
227238,1,3.15,81.86,26.00,0.44,0.73,5.95
92135,1,3.35,78.52,24.35,1.10,8.86,6.66
554584,1,3.10,75.44,24.48,0.99,5.65,6.10
887889,1,5.75,91.18,20.11,0.58,2.34,11.92
63817,1,5.25,134.75,26.23,1.03,4.90,9.19
858291,1,3.75,93.32,29.96,0.79,0.69,9.65
827631,1,2.50,69.73,27.03,1.21,3.99,8.42
276759,1,5.45,74.58,17.88,1.44,6.96,8.32
631664,1,8.25,148.85,20.53,1.04,0.69,6.99
165229,1,5.15,61.42,17.54,1.25,14.34,10.94
758087,1,7.60,188.05,26.39,1.12,26.08,5.57
700522,1,6.65,144.07,23.99,1.24,6.20,11.54
354525,1,6.35,174.67,27.77,0.84,2.94,8.40
67920,1,4.85,116.47,23.55,1.28,2.04,5.39
970698,1,5.05,142.58,27.96,0.59,8.14,9.44
445687,1,2.80,73.39,26.94,0.34,1.33,11.37
893121,1,5.20,115.05,23.04,1.08,0.81,9.67
677919,1,4.55,125.33,27.17,1.07,1.85,7.05
778383,1,7.25,135.53,19.85,1.05,5.64,7.81
759899,1,7.10,171.49,25.68,0.63,40.80,6.24
194638,1,3.90,104.60,26.79,1.25,46.28,8.73
363906,1,7.40,159.15,22.59,1.28,0.26,7.93
466721,1,3.20,55.72,18.83,1.36,0.19,9.61
497791,1,4.10,108.96,25.85,1.19,2.65,6.81
43803,1,4.80,96.71,21.11,1.02,0.76,10.69
546569,1,6.40,104.49,19.49,1.14,9.31,9.77
154289,1,6.20,117.95,22.89,1.35,6.57,11.22
743375,1,3.05,90.99,28.39,1.29,0.58,8.84
683048,1,4.45,57.20,17.75,1.31,9.92,9.51
922527,1,3.55,95.16,26.52,1.34,0.84,6.72
744762,1,5.40,130.07,25.29,1.50,1.24,8.23
366642,1,2.75,79.91,28.00,1.27,0.99,11.34
967509,1,6.50,163.65,25.44,0.61,11.10,5.03
410850,1,5.50,93.41,20.07,1.25,4.28,10.95
325825,1,5.60,122.26,22.20,1.41,4.75,9.32
905535,1,6.70,105.52,18.61,0.99,5.02,8.86
370459,1,4.90,107.82,23.24,1.19,1.41,7.09
76343,1,3.90,86.81,24.80,0.98,0.48,11.98
469555,1,4.05,83.50,21.61,1.24,1.80,6.50
795679,1,1.80,55.70,29.48,1.14,5.61,9.83
189471,1,6.10,140.54,23.92,0.63,1.20,7.89
462940,1,3.40,88.43,26.15,1.39,1.06,5.70
129921,1,5.25,137.69,30.07,1.16,0.67,11.03
686478,1,3.15,83.24,26.93,1.13,3.88,8.27
475704,1,4.30,84.48,20.60,1.21,1.70,9.50
330196,1,5.20,107.91,22.47,0.95,21.10,5.22
226909,1,6.50,164.79,25.36,0.83,0.10,6.04
564499,1,3.70,95.56,25.77,1.50,0.13,5.83
669813,1,4.20,113.24,28.83,1.26,0.18,9.80
940306,1,2.45,61.68,25.19,0.78,0.40,5.50
437151,1,3.05,79.75,28.91,1.43,1.80,9.22
160688,1,4.65,129.59,27.23,0.95,0.96,6.77
832678,1,6.20,152.70,25.90,1.07,1.03,5.82
629764,1,3.30,77.34,25.98,1.16,6.24,8.85
700265,1,2.65,71.62,26.81,0.30,0.53,8.23
97226,1,5.90,118.21,22.20,0.49,0.78,9.44
312366,1,4.65,124.32,26.58,1.03,0.35,6.93
767843,1,6.90,171.06,26.60,1.38,0.45,8.08
