seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
471567,1,5.80,129.49,25.63,1.12,0.17,11.62
705165,1,5.80,130.86,26.70,0.97,1.10,11.78
277121,1,9.70,130.23,21.76,0.89,2.54,10.00
780729,1,3.75,66.88,23.12,0.90,0.61,7.53
555646,1,3.45,57.62,19.22,1.45,0.08,6.53
458915,1,6.60,150.56,25.75,0.59,0.14,9.35
505606,1,4.05,71.38,21.69,1.32,0.09,9.29
568741,1,8.50,176.16,25.11,1.40,1.04,9.13
37262,1,6.45,95.54,19.26,1.28,2.03,11.46
139796,1,6.20,106.11,20.91,1.01,1.17,8.85
245481,1,4.15,65.76,20.36,0.96,18.07,6.76
114530,1,5.60,117.58,24.05,0.75,2.30,11.16
439613,1,4.60,87.83,22.40,1.47,7.57,9.23
668402,1,6.10,86.82,18.59,0.94,0.10,5.52
654428,1,7.50,141.96,24.82,1.23,7.88,10.79
471096,1,6.05,77.24,18.11,0.91,3.32,8.75
855080,1,5.40,99.02,21.76,0.32,0.55,5.75
565236,1,7.90,167.30,23.87,1.00,0.13,6.05
79197,1,5.65,109.45,21.04,1.45,9.78,5.22
764998,1,7.40,104.00,18.96,0.86,3.19,10.65
574600,1,8.45,174.47,22.92,1.19,1.59,5.02
634718,1,6.50,118.04,23.17,1.27,1.92,7.54
565373,1,5.10,98.01,23.20,1.13,0.84,7.24
553579,1,7.25,150.42,23.38,1.42,0.82,5.17
90566,1,7.15,104.26,17.89,0.81,1.52,8.53
559207,1,5.00,106.70,25.00,1.14,1.21,10.03
794912,1,3.65,62.68,22.54,1.38,3.95,7.07
303950,1,3.20,53.48,21.72,0.35,0.14,8.08
602838,1,3.55,54.19,21.00,1.43,3.06,7.52
30817,1,6.70,113.46,21.06,0.66,1.56,11.99
347499,1,4.45,67.36,18.76,1.21,1.40,8.29
436717,1,6.15,111.65,21.17,0.74,0.43,6.13
982738,1,6.45,137.33,26.68,1.25,2.56,10.97
214584,1,9.85,92.47,17.56,1.13,1.16,11.79
276548,1,5.05,94.91,22.81,1.22,0.05,7.22
408528,1,5.30,78.54,18.43,1.15,0.46,5.31
992665,1,5.30,70.64,17.47,1.05,13.70,8.92
853403,1,8.05,169.46,24.34,0.86,4.55,9.07
34692,1,6.50,131.65,23.72,1.24,24.74,8.86
233939,1,7.65,171.57,26.07,1.16,0.16,11.64
821674,1,7.30,146.22,22.89,1.36,0.17,9.66
58302,1,4.20,71.81,21.40,0.69,1.84,10.98
855670,1,5.25,100.64,24.28,0.93,3.16,11.06
281383,1,5.10,90.04,21.13,0.77,2.02,5.94
917652,1,6.25,87.09,17.55,0.98,1.31,5.35
293593,1,6.45,132.94,23.56,0.52,0.12,8.01
434316,1,3.95,65.05,19.84,0.79,7.54,6.86
661916,1,6.15,117.46,21.89,1.36,5.37,6.27
126280,1,7.70,164.84,24.49,1.38,0.66,9.93
