seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,1,5.55,115.16,21.69,1.05,0.40,5.24
773956,1,7.10,183.24,26.44,0.51,1.64,11.01
654571,1,4.30,90.06,21.63,1.39,0.53,9.84
438878,1,5.00,98.94,21.03,1.13,0.28,7.91
433015,1,6.40,148.53,26.11,1.38,0.34,7.44
858597,1,6.20,154.81,25.87,0.96,0.42,10.13
85945,1,5.15,88.80,17.66,1.08,0.37,5.59
697368,1,6.20,154.51,25.90,1.37,0.49,10.82
201469,1,5.70,126.11,24.63,1.07,0.54,8.94
94177,1,6.40,162.39,27.00,0.69,0.67,11.13
526478,1,5.15,109.48,23.51,0.47,0.30,6.77
975622,1,7.05,160.65,23.84,1.36,0.13,6.71
735752,1,5.65,121.84,22.83,1.12,1.32,11.61
761139,1,5.20,107.36,21.95,0.87,1.95,10.77
717477,1,8.20,139.14,17.97,0.58,0.10,9.52
786064,1,4.15,83.23,21.87,1.39,1.59,8.30
513226,1,4.50,97.83,22.46,0.94,0.13,9.16
128113,1,7.00,164.95,24.66,1.26,1.22,7.51
839748,1,6.80,147.55,22.38,0.68,0.60,10.04
450385,1,7.70,178.39,23.56,1.00,0.84,7.70
500351,1,4.95,83.82,16.87,0.81,0.24,8.22
370798,1,5.30,126.38,25.92,0.28,0.53,11.90
182549,1,8.45,196.73,25.65,0.33,0.83,6.66
926764,1,5.60,82.14,16.33,1.12,0.62,11.26
781567,1,5.05,99.78,19.85,1.19,0.33,9.80
643865,1,3.10,51.75,19.54,1.02,0.19,7.14
402414,1,4.70,104.72,22.74,0.52,0.15,9.57
822761,1,4.25,74.89,18.40,1.00,0.56,9.39
545429,1,7.90,169.84,22.77,0.58,0.54,7.89
443414,1,3.05,50.37,16.66,0.48,0.17,6.25
450459,1,7.55,149.34,21.79,0.64,0.62,8.56
227238,1,4.20,81.86,21.51,0.47,0.20,5.95
92135,1,4.20,78.52,19.40,0.66,0.26,6.66
554584,1,4.05,75.44,18.70,1.31,0.15,6.10
887889,1,6.40,91.18,14.46,1.49,0.86,11.92
63817,1,6.05,134.75,22.97,1.06,0.46,9.19
858291,1,4.30,93.32,23.04,1.45,0.31,9.65
827631,1,3.65,69.73,19.92,0.83,0.65,8.42
276759,1,5.20,74.58,14.38,0.83,0.99,8.32
631664,1,8.55,148.85,18.40,1.14,0.48,6.99
165229,1,6.50,61.42,16.92,0.66,0.17,10.94
758087,1,8.05,188.05,24.17,1.17,0.20,5.57
700522,1,6.25,144.07,25.72,1.19,1.45,11.54
354525,1,7.25,174.67,25.70,0.62,0.25,8.40
67920,1,6.15,116.47,20.00,0.44,0.22,5.39
970698,1,5.95,142.58,24.32,1.47,0.31,9.44
445687,1,3.70,73.39,21.10,1.47,0.85,11.37
893121,1,5.60,115.05,20.88,0.62,0.16,9.67
677919,1,5.65,125.33,22.39,1.44,1.63,7.05
778383,1,7.15,135.53,20.42,1.33,0.21,7.81
759899,1,7.85,171.49,23.23,0.72,0.22,6.24
194638,1,4.85,104.60,22.13,1.47,0.35,8.73
363906,1,7.80,159.15,21.46,0.60,0.74,7.93
466721,1,3.80,55.72,16.29,0.84,0.27,9.61
497791,1,5.05,108.96,22.26,0.75,0.34,6.81
43803,1,5.10,96.71,19.10,0.96,0.17,10.69
546569,1,6.30,104.49,19.17,1.48,1.02,9.77
154289,1,5.90,117.95,20.83,0.89,0.23,11.22
743375,1,4.30,90.99,24.17,0.92,0.37,8.84
683048,1,4.10,57.20,16.43,1.39,2.10,9.51
922527,1,4.60,95.16,21.25,1.39,0.87,6.72
744762,1,6.10,130.07,21.88,0.49,0.15,8.23
366642,1,3.90,79.91,21.27,0.56,0.25,11.34
967509,1,7.30,163.65,23.15,0.44,0.11,5.03
410850,1,5.55,93.41,18.37,1.16,0.59,10.95
325825,1,6.00,122.26,21.48,0.94,0.35,9.32
905535,1,6.60,105.52,17.02,0.95,0.39,8.86
370459,1,5.95,107.82,19.14,0.59,0.64,7.09
76343,1,4.40,86.81,20.31,1.48,0.12,11.98
469555,1,4.55,83.50,17.97,1.37,0.94,6.50
795679,1,3.20,55.70,20.35,1.32,0.19,9.83
189471,1,6.60,140.54,22.77,1.16,0.37,7.89
462940,1,4.45,88.43,20.36,0.75,0.56,5.70
129921,1,5.55,137.69,24.32,0.54,0.11,11.03
686478,1,4.05,83.24,23.57,1.01,0.28,8.27
475704,1,5.05,84.48,18.32,1.21,3.39,9.50
330196,1,5.65,107.91,18.66,1.45,1.01,5.22
226909,1,7.35,164.79,23.94,1.13,0.17,6.04
564499,1,4.65,95.56,22.76,1.10,0.21,5.83
669813,1,4.95,113.24,23.92,0.76,1.09,9.80
940306,1,3.40,61.68,17.85,0.59,0.60,5.50
437151,1,3.85,79.75,25.10,0.96,0.08,9.22
160688,1,5.75,129.59,24.05,0.80,0.92,6.77
832678,1,6.95,152.70,22.26,0.87,0.05,5.82
629764,1,3.90,77.34,22.76,0.64,0.81,8.85
700265,1,3.75,71.62,21.72,0.86,0.05,8.23
97226,1,6.95,118.21,17.30,1.41,0.70,9.44
312366,1,5.60,124.32,23.90,0.36,0.14,6.93
767843,1,7.35,171.06,23.09,1.02,0.20,8.08
832259,1,3.05,50.25,17.26,0.63,0.17,5.47
435216,1,3.80,69.40,20.29,1.01,0.06,8.96
804764,1,5.30,127.63,24.42,0.51,0.45,10.77
841691,1,5.40,111.43,21.55,1.24,0.97,6.53
387478,1,4.10,72.08,21.47,0.93,0.07,10.73
898087,1,5.95,136.24,25.44,0.81,0.36,8.07
288328,1,5.55,117.20,23.56,0.90,0.55,5.11
239557,1,6.45,139.20,22.39,1.20,0.83,5.34
682495,1,7.45,193.31,28.28,1.17,0.46,10.85
