seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,1,4.55,115.16,27.35,1.31,1.50,5.24
773956,1,10.45,183.24,25.90,1.33,0.52,11.01
654571,1,14.70,90.06,17.86,1.48,3.17,9.84
438878,1,14.55,98.94,17.05,1.39,1.00,7.91
433015,1,11.05,148.53,22.39,1.26,4.48,7.44
858597,1,6.60,154.81,25.26,1.20,9.46,10.13
85945,1,10.35,88.80,19.26,1.29,4.86,5.59
697368,1,5.15,154.51,30.22,1.08,1.95,10.82
201469,1,14.70,126.11,18.78,1.37,13.21,8.94
94177,1,9.30,162.39,24.78,1.29,0.76,11.13
526478,1,8.65,109.48,21.44,1.37,6.15,6.77
975622,1,9.00,160.65,22.60,1.38,4.18,6.71
735752,1,10.75,121.84,22.03,1.42,1.25,11.61
761139,1,3.90,107.36,28.14,1.20,5.78,10.77
717477,1,11.50,139.14,19.89,1.48,2.18,9.52
786064,1,4.60,83.23,24.48,1.25,9.70,8.30
513226,1,6.20,97.83,21.72,1.38,3.82,9.16
128113,1,14.80,164.95,21.34,1.47,0.32,7.51
839748,1,8.45,147.55,22.12,1.38,16.33,10.04
450385,1,9.25,178.39,23.57,1.37,1.24,7.70
500351,1,7.65,83.82,16.95,0.46,0.80,8.22
370798,1,16.35,126.38,22.14,1.20,0.81,11.90
182549,1,13.30,196.73,22.68,0.43,8.27,6.66
926764,1,18.35,82.14,16.17,1.00,0.50,11.26
781567,1,7.50,99.78,20.03,0.71,0.75,9.80
643865,1,3.20,51.75,23.16,0.88,0.46,7.14
402414,1,6.45,104.72,22.62,1.02,1.31,9.57
822761,1,10.00,74.89,18.07,1.36,9.10,9.39
545429,1,9.80,169.84,22.16,1.23,0.65,7.89
443414,1,7.30,50.37,17.90,0.99,10.52,6.25
450459,1,16.20,149.34,19.44,1.00,0.44,8.56
227238,1,4.55,81.86,23.69,1.48,2.46,5.95
92135,1,3.50,78.52,24.15,1.16,1.06,6.66
554584,1,6.85,75.44,20.00,1.12,5.49,6.10
887889,1,6.25,91.18,20.23,1.46,5.83,11.92
63817,1,21.45,134.75,19.79,1.04,0.57,9.19
858291,1,9.85,93.32,21.26,1.50,0.58,9.65
827631,1,8.35,69.73,20.32,0.82,20.56,8.42
276759,1,9.30,74.58,17.01,1.44,4.92,8.32
631664,1,14.35,148.85,18.99,0.97,32.15,6.99
165229,1,9.90,61.42,17.26,1.49,12.97,10.94
758087,1,10.40,188.05,24.47,1.24,3.63,5.57
700522,1,6.70,144.07,24.70,1.44,4.59,11.54
354525,1,11.80,174.67,24.72,1.37,1.50,8.40
67920,1,6.05,116.47,23.95,1.36,1.30,5.39
970698,1,16.10,142.58,20.37,1.26,2.87,9.44
445687,1,5.15,73.39,23.44,1.44,0.67,11.37
893121,1,29.50,115.05,17.12,1.01,2.17,9.67
677919,1,11.90,125.33,21.76,1.24,22.73,7.05
778383,1,6.05,135.53,22.66,1.37,2.48,7.81
759899,1,13.25,171.49,20.71,1.43,28.58,6.24
194638,1,10.10,104.60,20.07,0.85,0.49,8.73
363906,1,7.00,159.15,24.02,1.42,8.81,7.93
466721,1,16.25,55.72,16.63,1.34,2.75,9.61
497791,1,7.90,108.96,19.25,1.16,0.44,6.81
43803,1,25.75,96.71,16.39,1.50,0.23,10.69
546569,1,12.75,104.49,16.55,1.42,7.36,9.77
154289,1,21.70,117.95,17.62,1.25,0.74,11.22
743375,1,3.85,90.99,26.39,1.40,14.40,8.84
683048,1,9.75,57.20,18.57,0.54,1.40,9.51
922527,1,22.00,95.16,17.53,0.76,0.26,6.72
744762,1,5.10,130.07,25.80,1.32,2.78,8.23
366642,1,2.50,79.91,30.82,1.18,2.58,11.34
967509,1,14.65,163.65,20.19,1.43,11.65,5.03
410850,1,13.20,93.41,17.49,1.20,0.78,10.95
325825,1,8.25,122.26,21.43,1.00,2.04,9.32
905535,1,8.20,105.52,18.49,1.03,0.87,8.86
370459,1,12.60,107.82,18.91,1.27,4.26,7.09
76343,1,8.60,86.81,18.24,1.34,16.78,11.98
469555,1,15.30,83.50,18.06,1.41,8.57,6.50
795679,1,3.10,55.70,21.06,1.28,5.62,9.83
189471,1,22.65,140.54,16.80,1.11,10.32,7.89
462940,1,5.65,88.43,21.53,1.18,20.15,5.70
129921,1,14.75,137.69,21.33,1.32,6.25,11.03
686478,1,5.25,83.24,26.04,0.64,3.76,8.27
475704,1,10.15,84.48,18.92,1.15,6.67,9.50
330196,1,21.90,107.91,17.64,1.29,3.98,5.22
226909,1,8.00,164.79,23.45,1.48,9.94,6.04
564499,1,10.95,95.56,19.76,0.96,7.63,5.83
669813,1,17.20,113.24,18.97,1.37,1.27,9.80
940306,1,4.50,61.68,22.89,1.38,9.13,5.50
437151,1,7.10,79.75,19.53,0.85,10.17,9.22
160688,1,6.25,129.59,23.02,1.28,3.56,6.77
832678,1,6.60,152.70,24.69,1.37,1.23,5.82
629764,1,9.90,77.34,19.89,1.44,6.22,8.85
700265,1,5.25,71.62,20.57,1.12,0.12,8.23
97226,1,11.15,118.21,17.06,1.47,18.37,9.44
312366,1,13.85,124.32,18.43,0.39,8.01,6.93
767843,1,24.30,171.06,18.72,1.02,0.64,8.08
832259,1,6.25,50.25,19.31,1.44,2.57,5.47
435216,1,4.50,69.40,24.26,1.03,0.10,8.96
804764,1,9.20,127.63,21.82,1.05,0.88,10.77
841691,1,13.30,111.43,19.91,0.89,4.91,6.53
387478,1,5.50,72.08,20.54,1.20,1.52,10.73
898087,1,7.95,136.24,22.77,0.39,1.30,8.07
288328,1,8.85,117.20,21.60,1.30,1.04,5.11
239557,1,22.90,139.20,18.81,1.36,0.65,5.34
682495,1,8.95,193.31,26.96,1.44,1.12,10.85
636761,1,5.80,130.75,24.72,0.74,4.37,7.46
139752,1,8.15,96.55,21.21,1.40,2.69,6.44
832736,1,12.25,170.76,21.31,0.60,3.10,6.66
199908,1,6.00,130.40,25.44,0.44,1.76,6.78
804899,1,7.00,90.76,20.28,1.36,1.14,10.76
7362,1,15.25,146.48,18.92,1.42,7.31,6.77
796842,1,20.75,79.63,16.86,1.39,5.62,5.81
786924,1,13.85,164.90,22.39,0.63,10.24,9.98
780364,1,11.30,85.21,18.48,1.16,0.25,11.55
664850,1,10.60,73.55,17.48,0.79,5.16,9.45
471567,0,30.00,129.49,17.18,1.81,4.14,11.62
705165,1,9.35,130.86,21.48,1.03,1.57,11.78
277121,1,8.60,130.23,22.76,0.67,1.99,10.00
780729,1,5.05,66.88,21.01,1.47,1.59,7.53
555646,1,1.95,57.62,28.27,0.84,0.36,6.53
458915,1,8.00,150.56,25.25,1.35,28.94,9.35
