seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,0,30.00,115.16,9.43,1.68,31.56,5.24
773956,0,30.00,183.24,12.98,1.55,50.55,11.01
654571,0,30.00,90.06,9.36,1.55,44.57,9.84
438878,0,30.00,98.94,9.79,2.07,20.46,7.91
433015,1,16.80,148.53,13.57,1.46,1.18,7.44
858597,0,30.00,154.81,12.19,1.98,76.26,10.13
85945,0,30.00,88.80,8.77,1.76,26.68,5.59
697368,0,30.00,154.51,12.35,1.79,65.97,10.82
201469,1,15.00,126.11,12.56,1.37,0.73,8.94
94177,0,30.00,162.39,12.32,2.21,21.83,11.13
526478,0,30.00,109.48,9.80,1.57,30.51,6.77
975622,0,30.00,160.65,11.62,1.95,35.14,6.71
735752,0,30.00,121.84,10.64,1.62,26.69,11.61
761139,0,30.00,107.36,9.66,1.76,29.45,10.77
717477,0,30.00,139.14,10.60,1.64,38.43,9.52
786064,0,30.00,83.23,8.66,1.71,13.38,8.30
513226,0,30.00,97.83,9.91,1.89,38.98,9.16
128113,0,30.00,164.95,12.77,1.56,47.00,7.51
839748,0,30.00,147.55,11.64,1.82,7.02,10.04
450385,0,30.00,178.39,11.48,1.77,33.37,7.70
500351,0,30.00,83.82,7.30,2.27,40.18,8.22
370798,0,30.00,126.38,11.35,1.53,7.38,11.90
182549,0,30.00,196.73,12.33,1.73,35.48,6.66
926764,0,30.00,82.14,7.97,1.60,40.74,11.26
781567,0,30.00,99.78,9.96,1.89,25.13,9.80
643865,0,30.00,51.75,7.82,1.88,15.48,7.14
402414,0,30.00,104.72,9.28,1.57,31.39,9.57
822761,0,30.00,74.89,7.80,1.57,34.97,9.39
545429,0,30.00,169.84,12.31,2.09,34.09,7.89
443414,0,30.00,50.37,8.14,1.69,3.90,6.25
450459,0,30.00,149.34,9.92,1.85,42.56,8.56
227238,1,14.00,81.86,10.14,1.32,2.75,5.95
92135,0,30.00,78.52,8.67,1.58,39.05,6.66
554584,0,30.00,75.44,8.87,1.99,42.05,6.10
887889,0,30.00,91.18,9.24,1.71,32.74,11.92
63817,0,30.00,134.75,11.00,1.81,45.63,9.19
858291,1,13.20,93.32,11.22,1.39,1.25,9.65
827631,0,30.00,69.73,8.67,1.63,47.92,8.42
276759,0,30.00,74.58,8.42,1.87,51.36,8.32
631664,1,17.60,148.85,11.93,1.46,1.15,6.99
165229,0,30.00,61.42,7.55,1.56,29.75,10.94
758087,0,30.00,188.05,11.74,1.72,33.45,5.57
700522,0,30.00,144.07,11.44,1.73,44.92,11.54
354525,1,17.55,174.67,14.19,1.37,0.53,8.40
67920,0,30.00,116.47,9.82,1.62,70.15,5.39
970698,0,30.00,142.58,10.35,1.75,37.06,9.44
445687,1,13.80,73.39,9.06,1.49,1.09,11.37
893121,0,30.00,115.05,9.92,1.81,22.34,9.67
677919,0,30.00,125.33,10.53,1.56,18.20,7.05
778383,0,30.00,135.53,10.46,1.78,59.18,7.81
759899,0,30.00,171.49,11.74,1.81,62.23,6.24
194638,0,30.00,104.60,9.93,2.67,13.35,8.73
363906,0,30.00,159.15,11.63,1.73,49.87,7.93
466721,0,30.00,55.72,8.00,1.72,4.56,9.61
497791,0,30.00,108.96,9.53,1.60,29.07,6.81
43803,1,13.35,96.71,11.19,1.43,0.56,10.69
546569,0,30.00,104.49,8.78,2.28,12.88,9.77
154289,0,30.00,117.95,9.98,1.79,11.47,11.22
743375,1,13.80,90.99,10.72,1.45,1.67,8.84
683048,1,11.85,57.20,8.86,1.40,2.08,9.51
922527,1,14.20,95.16,10.77,1.50,1.66,6.72
744762,1,15.55,130.07,12.28,1.40,2.51,8.23
366642,0,30.00,79.91,9.44,1.99,46.20,11.34
967509,0,30.00,163.65,11.71,1.54,36.18,5.03
410850,0,30.00,93.41,8.77,1.86,11.59,10.95
325825,0,30.00,122.26,10.22,1.72,20.22,9.32
905535,0,30.00,105.52,9.51,1.75,53.07,8.86
370459,0,30.00,107.82,9.84,1.58,45.86,7.09
76343,0,30.00,86.81,9.02,1.73,13.27,11.98
469555,0,30.00,83.50,8.08,1.68,22.80,6.50
795679,0,30.00,55.70,8.00,1.81,47.71,9.83
189471,0,30.00,140.54,10.64,1.84,11.67,7.89
462940,0,30.00,88.43,9.07,1.98,31.06,5.70
129921,0,30.00,137.69,10.33,1.71,29.33,11.03
686478,1,13.55,83.24,9.63,1.29,0.52,8.27
475704,0,30.00,84.48,9.50,1.96,18.10,9.50
330196,0,30.00,107.91,10.02,1.92,42.01,5.22
226909,0,30.00,164.79,12.17,1.55,27.52,6.04
564499,0,30.00,95.56,9.48,1.95,15.13,5.83
669813,0,30.00,113.24,10.48,1.66,3.42,9.80
940306,0,30.00,61.68,8.85,1.89,72.99,5.50
437151,0,30.00,79.75,9.06,1.65,19.47,9.22
160688,0,30.00,129.59,10.99,1.66,47.98,6.77
832678,1,16.85,152.70,12.94,1.46,0.65,5.82
629764,0,30.00,77.34,7.93,1.53,45.69,8.85
700265,0,30.00,71.62,7.92,1.78,25.80,8.23
97226,0,30.00,118.21,10.11,1.59,3.36,9.44
312366,0,30.00,124.32,9.74,1.80,30.92,6.93
767843,0,30.00,171.06,12.25,1.71,24.91,8.08
832259,0,30.00,50.25,7.90,1.67,8.46,5.47
435216,0,30.00,69.40,8.48,1.87,32.68,8.96
804764,0,30.00,127.63,11.43,2.07,17.63,10.77
841691,0,30.00,111.43,10.19,1.66,11.18,6.53
387478,0,30.00,72.08,9.13,1.86,4.14,10.73
898087,0,30.00,136.24,11.48,1.63,9.44,8.07
288328,0,30.00,117.20,10.05,1.90,11.97,5.11
239557,0,30.00,139.20,11.15,1.81,50.11,5.34
682495,0,30.00,193.31,12.59,1.89,37.14,10.85
636761,0,30.00,130.75,10.39,2.07,9.66,7.46
139752,0,30.00,96.55,8.59,1.66,40.88,6.44
832736,1,17.75,170.76,13.51,1.46,1.86,6.66
199908,0,30.00,130.40,11.11,1.55,43.81,6.78
804899,0,30.00,90.76,9.35,1.69,35.56,10.76
7362,0,30.00,146.48,11.58,1.56,2.91,6.77
796842,0,30.00,79.63,7.60,1.69,18.19,5.81
786924,0,30.00,164.90,11.25,2.15,12.12,9.98
780364,0,30.00,85.21,8.14,1.94,42.82,11.55
664850,0,30.00,73.55,8.68,1.67,13.85,9.45
471567,0,30.00,129.49,10.57,1.96,32.07,11.62
705165,0,30.00,130.86,11.01,1.94,46.97,11.78
277121,0,30.00,130.23,10.92,1.72,27.48,10.00
780729,0,30.00,66.88,7.26,1.90,19.70,7.53
555646,0,30.00,57.62,7.57,1.59,5.29,6.53
458915,0,30.00,150.56,12.26,2.02,8.49,9.35
505606,1,14.10,71.38,8.22,1.34,1.71,9.29
568741,0,30.00,176.16,12.62,1.81,28.86,9.13
37262,0,30.00,95.54,8.75,2.00,11.04,11.46
139796,0,30.00,106.11,10.33,2.18,9.71,8.85
