seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
555646,0,30.00,57.62,17.78,52.44,6.43,6.53
458915,0,30.00,150.56,17.56,145.90,94.81,9.35
505606,0,30.00,71.38,13.02,66.59,49.85,9.29
568741,0,30.00,176.16,16.52,138.98,442.41,9.13
37262,1,8.10,95.54,12.48,1.17,0.16,11.46
139796,1,13.45,106.11,12.65,1.08,0.42,8.85
245481,1,21.70,65.76,14.83,1.08,0.38,6.76
114530,0,30.00,117.58,11.09,112.77,366.85,11.16
439613,0,30.00,87.83,15.34,1.76,0.59,9.23
668402,1,8.15,86.82,13.26,1.04,0.43,5.52
654428,1,17.05,141.96,13.80,1.19,0.18,10.79
471096,1,7.90,77.24,12.12,1.05,0.38,8.75
855080,1,7.70,99.02,17.16,1.22,0.40,5.75
565236,1,22.10,167.30,23.04,1.20,0.97,6.05
79197,1,24.20,109.45,20.87,1.30,0.67,5.22
764998,1,14.20,104.00,11.98,0.72,0.50,10.65
574600,1,10.70,174.47,20.92,1.30,0.84,5.02
634718,0,30.00,118.04,14.37,98.16,1.09,7.54
565373,1,16.45,98.01,19.74,1.28,0.58,7.24
553579,0,30.00,150.42,17.08,146.35,3.25,5.17
90566,1,9.90,104.26,11.83,0.76,0.33,8.53
559207,0,30.00,106.70,13.52,9.37,3.77,10.03
794912,1,13.20,62.68,15.89,1.12,0.21,7.07
303950,0,30.00,53.48,15.29,48.28,43.09,8.08
602838,1,5.40,54.19,12.49,1.38,0.69,7.52
30817,1,6.90,113.46,17.56,0.29,0.05,11.99
347499,1,6.05,67.36,12.11,1.18,0.27,8.29
436717,1,7.80,111.65,17.37,1.41,1.22,6.13
982738,1,19.70,137.33,17.99,0.44,0.09,10.97
214584,1,17.90,92.47,10.86,1.14,0.57,11.79
276548,1,13.35,94.91,15.40,1.44,0.42,7.22
408528,1,6.60,78.54,15.07,1.41,0.49,5.31
992665,1,6.50,70.64,13.09,1.31,0.18,8.92
853403,0,30.00,169.46,16.64,9.87,12.98,9.07
34692,1,22.65,131.65,16.15,1.10,0.23,8.86
233939,0,30.00,171.57,14.67,166.55,727.42,11.64
821674,0,30.00,146.22,12.12,124.58,0.57,9.66
58302,1,15.60,71.81,10.45,1.18,0.07,10.98
855670,0,30.00,100.64,17.72,40.71,4.53,11.06
281383,1,6.95,90.04,16.32,1.30,0.74,5.94
917652,1,8.20,87.09,13.57,1.40,0.53,5.35
293593,0,30.00,132.94,17.18,112.23,95.19,8.01
434316,1,8.40,65.05,12.37,0.11,0.13,6.86
661916,0,30.00,117.46,16.74,113.20,1.65,6.27
126280,1,21.30,164.84,15.30,1.30,0.21,9.93
557032,1,13.00,92.92,11.89,1.20,0.47,7.11
505015,1,22.90,95.81,16.83,0.69,0.04,9.22
783898,1,6.80,85.90,14.89,1.40,0.52,5.44
996106,0,30.00,130.66,12.12,126.44,559.93,8.36
664313,0,30.00,83.15,16.54,77.99,3.02,6.07
409186,0,30.00,128.28,11.54,123.50,410.70,9.84
406386,1,7.25,66.14,11.53,0.80,0.31,9.72
417958,0,30.00,196.78,17.15,192.32,9.36,8.71
814020,0,30.00,126.63,14.78,14.56,72.73,6.52
321215,1,13.00,114.67,12.67,0.16,0.04,11.82
166972,1,17.55,79.57,14.54,1.13,0.19,11.34
334291,1,5.90,65.21,12.00,1.48,0.43,8.55
22712,0,30.00,180.30,17.43,176.14,10.03,5.92
106142,1,9.85,148.25,16.88,1.24,0.41,5.37
90047,0,30.00,115.89,14.59,43.38,49.60,9.22
771552,1,6.30,99.24,17.17,1.13,0.12,9.90
722359,1,19.30,188.68,20.02,0.74,0.22,9.19
696770,0,30.00,141.93,17.24,30.92,44.89,7.50
461877,0,30.00,172.38,15.90,97.71,55.09,9.94
717058,1,6.60,62.55,12.87,1.40,0.52,5.11
161271,1,12.40,81.78,9.88,1.46,0.49,11.58
900621,1,10.05,71.43,11.03,1.46,0.21,10.90
501044,0,30.00,184.54,11.67,166.93,350.35,11.21
938051,1,11.05,181.33,19.82,1.12,0.35,5.84
152312,0,30.00,106.02,16.35,101.66,2.93,5.84
497330,0,30.00,132.61,16.12,128.39,7.30,7.06
696320,0,30.00,163.60,16.11,32.09,131.73,9.61
495625,1,19.15,145.75,16.20,1.49,0.73,10.80
446156,0,30.00,165.45,16.51,40.59,4.55,11.61
166214,1,8.50,151.61,20.66,0.43,0.02,5.37
381021,1,8.45,116.05,16.84,1.29,0.36,6.32
238766,0,30.00,99.89,15.13,95.43,85.86,7.75
301512,1,22.05,143.05,11.24,0.99,0.40,11.08
683700,1,8.90,80.99,10.24,0.95,0.18,11.71
630282,1,9.90,108.57,12.58,1.05,0.51,9.72
607196,0,30.00,111.67,14.30,80.73,352.83,10.22
361812,1,4.50,63.13,15.46,1.12,0.05,5.46
959692,1,8.60,92.28,12.41,1.22,0.14,11.45
87649,1,5.70,88.86,16.96,1.44,0.09,5.22
342590,1,22.70,88.57,16.01,1.35,0.27,10.23
118005,1,20.45,90.15,17.01,0.39,0.36,9.03
338943,1,10.85,123.12,14.00,0.60,0.08,5.43
961897,1,4.85,68.81,14.49,0.29,0.07,7.68
366263,1,6.45,75.89,16.01,1.36,0.88,5.07
908580,0,30.00,75.36,10.30,70.82,1.25,10.38
495065,0,30.00,171.95,16.18,24.39,122.31,8.61
699707,0,30.00,159.40,19.22,69.76,36.62,7.51
457417,1,10.65,145.30,16.80,1.14,0.45,7.64
265869,0,30.00,90.49,11.23,85.52,737.90,10.68
764229,0,30.00,106.90,12.20,46.44,47.57,9.21
969176,1,15.20,96.98,12.92,1.20,0.26,8.85
263524,1,15.30,137.20,13.88,0.48,0.35,7.47
778750,1,10.35,165.24,19.33,1.44,0.52,5.93
261140,1,18.25,155.12,19.28,0.71,0.47,8.85
716890,0,30.00,94.98,9.49,49.69,19.61,10.63
789006,0,30.00,118.05,12.06,113.44,1.80,9.46
449361,1,5.45,82.84,16.97,0.90,0.05,5.07
736919,1,14.35,102.46,11.70,1.46,0.62,9.28
272241,1,6.45,77.38,13.64,1.38,0.50,7.29
79253,1,24.65,53.00,11.52,0.46,0.13,9.68
96390,1,16.90,64.54,12.31,0.24,0.35,11.33
447023,0,30.00,182.92,18.06,24.20,85.04,11.06
902602,0,30.00,73.05,10.36,67.81,13.04,11.27
127576,0,30.00,167.34,18.09,163.12,4.06,6.28
455776,1,8.55,116.37,15.47,1.42,0.34,6.57
704032,1,5.80,86.64,15.19,0.29,0.07,6.60
202363,1,21.05,186.70,15.73,1.26,0.15,11.78
721616,1,6.55,78.20,13.25,1.12,0.29,6.54
305956,1,20.90,170.22,18.96,0.42,0.34,7.77
808660,1,5.10,71.62,16.55,0.72,0.03,5.76
579219,0,30.00,130.90,18.57,32.28,36.43,6.75
546907,1,8.60,75.54,9.45,0.68,0.50,11.58
176772,1,23.25,54.95,13.69,0.58,0.16,9.19
463205,0,30.00,117.87,10.92,113.06,10.83,11.62
856614,1,21.35,91.30,20.12,1.18,0.21,7.42
19523,1,5.75,62.73,13.28,1.16,0.39,6.86
758519,0,30.00,135.43,16.60,52.41,11.25,6.93
492762,0,30.00,96.41,10.55,61.92,2.18,11.94
719462,0,30.00,171.18,12.45,151.85,654.66,11.51
663298,1,5.60,78.99,13.82,0.36,0.10,8.82
432093,1,5.10,73.89,16.59,1.06,0.07,5.29
308667,1,12.15,87.45,10.01,1.43,0.22,10.83
627308,1,22.70,90.73,13.97,1.35,0.22,10.46
140224,1,27.35,78.68,17.24,1.34,0.32,8.20
584097,0,30.00,192.70,16.36,188.54,860.68,5.97
94694,0,30.00,187.06,19.20,182.72,859.07,6.98
649846,0,30.00,137.39,17.57,24.99,109.19,6.27
628745,1,8.95,100.07,13.52,1.08,0.43,6.38
84444,1,13.05,101.91,12.14,1.20,0.35,10.47
757487,1,8.60,149.95,20.83,1.49,0.04,5.09
415807,1,5.40,55.40,14.15,1.35,1.08,5.83
786886,0,30.00,158.04,17.73,95.14,27.51,8.37
41614,1,12.80,127.21,16.10,1.20,0.72,11.35
179456,1,9.20,89.72,11.47,1.26,0.71,9.81
493990,0,30.00,73.12,19.56,37.77,26.41,6.61
188225,1,24.80,113.12,17.33,1.50,0.30,7.82
329861,1,22.05,167.19,18.31,1.42,0.19,8.64
660599,1,26.05,106.09,12.51,1.26,0.25,11.65
144524,1,16.30,58.81,13.60,0.78,0.27,7.79
677702,1,6.80,79.31,14.86,1.44,0.45,6.01
103402,0,30.00,127.15,20.11,42.79,45.19,8.27
175185,0,30.00,114.74,14.98,110.24,302.20,8.71
587644,0,30.00,62.20,20.84,56.93,0.00,5.30
793483,1,15.05,131.72,16.50,1.24,0.64,10.21
170592,1,8.20,117.68,17.23,1.26,0.61,5.47
299992,1,28.20,189.94,18.13,1.47,0.80,7.68
925120,1,27.95,195.50,18.70,1.19,8.11,6.09
989683,1,25.50,56.07,12.91,0.06,0.20,11.30
581061,1,7.65,97.58,15.05,1.16,0.26,5.49
447038,1,6.70,112.54,18.22,0.17,0.03,8.99
346869,1,29.30,166.29,17.77,1.17,0.30,6.78
612451,0,30.00,110.27,16.81,105.64,514.17,9.05
590915,1,27.40,70.87,13.63,0.85,0.55,9.96
294753,1,6.65,75.54,13.94,1.42,0.29,7.81
22803,0,30.00,115.76,17.39,111.36,4.13,7.91
151498,1,7.00,92.08,17.60,1.15,0.99,5.25
958559,0,30.00,164.72,15.29,41.08,11.42,10.03
418154,0,30.00,104.00,14.38,99.46,227.59,8.58
482303,1,8.95,81.12,11.31,1.21,0.48,10.56
467107,0,30.00,100.05,11.21,23.76,0.95,9.91
782735,0,30.00,79.89,17.01,75.38,2.99,7.27
64956,0,30.00,188.97,16.52,24.46,117.86,7.89
82729,0,30.00,123.34,16.59,32.02,44.95,6.68
275847,0,30.00,197.19,20.81,67.98,1.25,5.95
486658,1,19.65,86.60,10.23,1.16,0.43,10.93
671124,1,6.95,85.51,15.07,1.43,0.18,11.90
490706,0,30.00,194.08,14.09,189.68,4.83,8.26
441168,1,13.00,91.57,18.05,1.15,0.62,5.51
937826,1,26.70,138.83,19.72,1.10,0.46,5.29
161018,1,8.05,100.56,18.47,1.35,0.88,5.05
571728,1,15.75,145.58,19.21,1.49,0.80,10.58
542244,0,30.00,88.59,19.15,83.14,14.98,5.77
473489,1,20.70,109.32,17.52,1.18,0.26,9.29
807597,0,30.00,192.62,19.62,139.70,4.65,7.17
266975,0,30.00,151.12,19.21,146.92,11.41,6.14
953772,1,6.25,72.97,14.41,1.30,0.48,6.49
331568,1,7.70,58.23,7.97,1.12,0.69,11.02
545004,1,20.15,177.12,18.19,1.14,0.56,8.18
520672,1,23.90,188.65,20.56,1.19,0.39,6.26
849777,0,30.00,151.13,13.76,113.26,37.39,10.31
438911,1,23.25,74.44,11.89,1.36,0.46,9.69
284558,1,18.45,134.50,20.35,1.13,0.48,11.46
21612,1,17.10,58.96,10.23,1.43,0.05,10.98
363678,0,30.00,172.27,18.56,167.98,8.03,7.22
826291,0,30.00,83.83,16.28,67.81,225.21,7.60
9916,1,7.50,55.72,8.21,1.31,0.67,9.90
896160,1,11.10,116.86,15.84,1.00,0.47,8.62
542827,0,30.00,159.60,11.51,153.82,141.85,7.68
140249,1,8.90,131.55,19.30,1.25,0.73,5.06
302179,1,4.35,57.60,12.68,1.08,0.15,8.72
554036,1,10.05,161.53,18.52,1.29,0.70,7.65
315692,0,30.00,98.07,13.93,42.84,54.22,11.49
108575,1,9.80,150.35,17.35,1.23,0.31,8.33
665988,1,11.40,69.34,13.50,1.31,0.69,11.66
672240,0,30.00,127.15,15.79,55.12,0.71,6.48
118874,1,26.90,94.05,16.62,1.26,0.27,9.78
281233,1,25.70,106.78,11.87,0.29,0.12,11.35
243873,1,9.05,137.07,18.97,1.22,0.72,5.29
659422,0,30.00,136.48,10.29,25.55,9.03,10.43
730295,1,22.15,106.74,19.19,1.15,0.41,5.32
726994,1,12.25,146.85,15.60,0.30,0.09,10.06
938761,1,8.80,113.11,12.98,1.31,0.13,11.22
768647,0,30.00,147.94,18.20,53.33,42.44,7.39
320679,1,6.40,66.47,13.08,1.38,0.34,6.64
107740,0,30.00,151.51,18.72,94.99,57.51,8.91
614642,1,6.45,91.75,13.82,1.17,0.13,7.98
916011,1,8.70,127.56,17.89,1.30,0.51,5.90
975155,1,28.85,148.90,18.17,1.32,0.32,6.43
230213,1,19.40,153.05,13.82,1.02,0.42,11.33
236455,0,30.00,170.73,11.62,72.33,258.05,10.95
37412,1,4.20,56.48,14.32,0.87,0.12,10.18
141262,1,4.45,59.01,13.00,0.52,0.41,11.44
554852,0,30.00,196.46,20.16,67.28,37.67,9.78
546803,1,27.50,106.76,15.67,1.31,0.24,11.23
370922,0,30.00,153.41,15.11,90.11,47.25,8.77
309955,0,30.00,87.19,16.09,58.54,55.14,7.25
829789,0,30.00,139.16,13.93,43.25,1.71,10.85
460033,1,17.85,102.78,12.91,0.96,0.34,11.55
808251,0,30.00,71.28,16.99,65.94,25.54,9.68
963211,1,9.60,135.16,20.16,1.24,0.60,5.07
317138,1,9.30,90.80,11.69,1.05,0.59,9.64
202738,1,8.55,117.20,19.27,1.37,0.78,5.12
952899,1,9.65,79.79,10.24,0.69,0.28,11.55
634831,0,30.00,169.98,17.04,26.00,13.38,11.45
290917,1,24.80,111.29,16.41,1.28,0.22,8.60
621859,0,30.00,57.42,15.31,11.28,8.27,7.32
515057,0,30.00,174.78,13.82,170.47,8.28,6.94
905532,1,8.00,139.60,20.11,0.54,0.02,5.49
255965,0,30.00,140.63,20.13,103.34,72.49,7.31
991382,1,13.75,102.02,15.76,1.43,0.32,7.13
936043,1,21.45,135.48,18.65,1.47,0.55,11.40
180701,1,6.65,77.18,12.68,1.41,0.30,9.23
164607,1,16.95,165.28,17.52,0.43,0.39,9.61
533156,0,30.00,141.93,14.39,137.62,0.78,7.68
44910,1,25.05,149.11,18.09,1.17,0.45,6.74
298797,1,21.75,134.54,16.83,0.43,0.24,8.53
435097,1,18.55,184.78,20.39,1.18,0.45,6.37
969373,0,30.00,116.29,15.68,87.60,48.99,10.34
992375,0,30.00,105.92,12.54,67.99,4.76,10.11
151539,0,30.00,109.32,11.27,93.67,5.33,11.50
891677,1,8.35,117.35,18.07,1.47,0.77,5.68
90928,1,19.10,141.41,18.23,0.83,0.53,9.62
748608,0,30.00,114.42,9.74,12.89,10.45,10.96
845642,1,22.05,97.28,11.88,0.75,0.53,11.76
890792,0,30.00,166.29,19.28,96.53,63.11,7.90
223417,1,12.65,143.03,14.41,0.32,0.25,6.95
893446,0,30.00,64.44,16.97,15.32,10.49,6.70
115980,1,25.40,151.62,18.69,0.76,0.05,9.66
518858,1,7.35,90.86,12.98,1.48,0.28,11.54
469545,1,9.75,149.28,17.48,1.14,0.27,8.23
315929,1,6.75,60.60,11.65,1.07,0.39,9.22
22114,1,11.30,150.41,15.07,1.27,0.28,9.14
772012,0,30.00,113.65,16.66,109.36,6.34,6.66
335583,1,6.95,89.77,16.55,1.27,0.79,5.05
661661,1,18.80,65.67,17.81,1.45,0.57,7.22
410219,1,8.85,120.77,19.33,1.20,0.42,5.01
373657,0,30.00,115.48,17.54,45.70,28.88,5.93
886295,1,6.80,84.42,14.82,1.46,0.56,7.07
94466,1,23.35,148.92,14.29,1.21,0.16,11.50
736617,1,16.35,128.44,22.62,0.50,0.03,8.80
746789,1,22.10,81.11,14.22,0.85,0.37,10.38
379991,1,18.90,175.14,15.70,0.90,0.55,10.97
262460,0,30.00,123.18,10.33,92.33,624.00,11.98
5307,1,15.60,101.71,16.64,1.22,0.18,11.30
936813,0,30.00,191.15,16.19,18.41,12.31,9.67
947731,0,30.00,136.16,15.02,24.94,18.24,8.82
240970,0,30.00,82.23,15.38,77.48,97.12,8.08
31911,1,14.90,58.35,16.19,1.36,0.06,10.09
122757,0,30.00,131.43,14.52,21.22,35.80,10.37
67642,0,30.00,108.30,17.24,43.25,27.44,7.94
831112,1,8.50,81.34,12.94,0.39,4.31,5.45
891911,1,18.60,61.09,16.51,1.28,0.20,8.42
153284,0,30.00,112.06,17.20,107.76,305.71,6.15
746739,1,25.05,126.18,13.91,1.32,0.16,10.58
179268,1,24.60,112.67,20.24,1.12,0.22,7.26
367208,1,7.55,96.72,13.65,1.31,0.25,11.17
599382,1,9.20,93.90,16.33,1.39,0.01,10.26
719926,1,14.75,89.59,15.04,1.43,0.35,10.03
874562,1,19.25,106.25,14.81,0.21,0.17,6.06
44784,0,30.00,81.14,19.03,75.91,43.61,5.46
196434,0,30.00,75.43,15.50,56.84,75.96,8.01
280508,0,30.00,106.58,17.81,102.00,55.81,8.55
310323,0,30.00,183.40,11.31,178.59,47.52,11.70
998027,1,4.75,70.44,16.29,1.14,0.02,5.89
777404,1,24.55,155.10,22.42,1.46,0.06,9.02
320417,1,26.65,59.91,13.30,0.62,0.36,8.31
971826,1,5.25,79.45,16.61,1.10,0.06,5.27
499306,1,7.15,91.84,14.66,1.47,0.44,5.98
500741,0,30.00,119.68,19.52,56.52,37.62,8.20
433698,1,25.90,136.23,15.09,1.30,0.40,8.73
143897,0,30.00,95.61,15.27,90.95,452.49,8.65
934372,0,30.00,89.89,20.57,65.75,1.01,5.28
13936,0,30.00,116.23,9.40,56.45,39.75,11.95
174278,1,27.55,126.61,19.20,1.38,0.05,6.03
229656,1,29.25,88.94,13.35,0.81,0.57,11.07
279297,1,24.40,99.02,16.48,1.19,0.31,7.89
131822,1,12.20,51.00,12.41,1.40,0.18,10.04
17961,0,30.00,121.95,15.35,28.81,0.24,6.71
677658,0,30.00,137.46,21.36,77.20,0.07,5.98
969309,1,6.30,67.88,13.64,1.16,0.33,8.14
121832,1,6.95,90.07,15.80,1.36,0.66,6.11
296535,1,26.60,64.92,16.36,1.44,0.11,5.87
506329,1,9.20,171.98,20.69,1.18,0.05,7.15
927502,1,22.25,96.05,14.47,1.31,0.16,11.29
694262,1,25.05,163.75,13.17,1.29,0.68,11.89
766188,1,13.85,110.82,15.01,1.49,0.15,10.77
581116,0,30.00,116.05,13.60,97.21,75.66,8.76
417035,1,12.70,155.20,18.52,1.39,0.18,11.95
199775,1,22.50,52.65,19.64,1.29,0.66,6.57
864314,1,26.85,91.39,16.79,1.02,0.06,8.45
804124,1,17.10,86.67,20.12,1.15,0.37,7.04
25101,0,30.00,101.79,20.71,97.34,1.17,6.53
715407,1,15.35,116.86,16.63,0.96,0.52,11.31
84388,1,10.80,177.87,19.75,1.28,0.49,5.96
738984,1,24.80,81.40,13.92,1.31,0.33,8.84
825953,1,11.10,88.20,9.81,1.35,0.73,10.18
131057,1,7.65,103.15,16.87,1.49,0.77,5.88
433835,0,30.00,139.66,13.61,135.05,6.99,9.13
123753,0,30.00,91.99,20.96,87.22,3.62,5.39
567282,1,7.20,85.25,12.76,1.10,0.17,9.50
927562,1,22.30,73.50,14.11,0.91,0.35,8.39
80869,1,9.90,156.93,19.97,1.24,0.78,5.03
397578,1,25.10,99.71,11.52,1.27,0.49,11.63
973120,0,30.00,108.12,12.21,99.42,1042.02,10.12
300948,1,10.85,122.32,15.09,0.18,0.08,8.33
132216,1,6.60,81.15,15.21,1.44,0.61,6.01
488584,0,30.00,151.78,14.00,88.29,374.88,11.98
508372,1,6.70,77.27,16.85,1.19,1.00,5.41
662864,0,30.00,81.53,19.57,76.52,4.06,6.65
313737,1,7.85,60.31,9.63,0.44,0.36,9.02
955623,1,8.60,98.05,13.31,1.21,0.27,10.76
521022,1,18.60,123.76,18.56,1.29,0.14,11.58
286446,1,17.60,97.12,12.32,0.36,0.41,11.85
960284,1,9.60,95.08,12.60,0.46,0.30,7.67
924808,1,9.80,131.64,15.83,1.18,0.41,5.25
499164,0,30.00,180.57,13.17,124.16,5.07,9.16
24859,1,17.60,131.00,11.65,0.83,0.55,11.07
596936,1,27.00,129.18,17.43,1.42,0.71,8.87
555198,1,5.60,57.76,12.81,1.21,0.28,7.14
148208,1,26.80,92.56,20.07,1.37,0.48,5.16
633975,1,24.90,120.43,14.53,1.18,0.16,11.04
840793,1,5.05,52.05,11.79,1.49,0.48,5.12
105897,0,30.00,174.70,17.71,170.58,12.48,6.06
723322,1,10.80,128.87,14.81,1.08,0.58,8.64
140339,1,9.00,123.96,15.01,1.26,0.26,9.58
748826,0,30.00,187.71,18.10,138.44,7.08,9.99
419114,1,24.75,105.56,15.02,1.18,0.24,8.43
6511,0,30.00,187.87,23.65,26.20,112.06,5.90
966231,1,7.85,55.09,10.63,0.65,0.16,6.75
165970,1,23.50,138.05,17.48,1.13,0.17,10.60
596042,1,17.20,153.41,21.41,1.06,0.26,11.05
181468,1,15.80,110.91,14.56,1.46,0.24,11.75
933023,1,29.25,79.97,16.04,1.26,0.23,7.97
738325,0,30.00,133.82,11.18,99.25,137.90,11.66
804360,1,5.80,61.97,13.86,1.11,0.28,6.36
432079,1,4.60,65.03,14.65,0.25,0.06,6.23
467381,1,13.35,74.20,13.08,0.75,0.37,6.99
634301,1,6.55,74.87,14.84,1.12,0.33,6.10
784763,1,6.85,75.90,14.01,1.06,0.44,7.50
846979,0,30.00,124.13,15.88,119.99,42.61,5.67
17836,0,30.00,182.44,16.74,83.70,2.27,7.61
663561,1,11.45,135.01,16.58,0.48,0.43,10.90
