seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,1,8.95,115.16,18.14,1.02,0.88,5.24
773956,1,12.55,183.24,20.06,1.15,0.58,11.01
654571,1,9.45,90.06,17.92,1.02,0.23,9.84
438878,1,17.65,98.94,16.03,1.28,0.52,7.91
433015,1,12.70,148.53,17.92,0.64,1.00,7.44
858597,1,8.00,154.81,23.27,0.28,0.85,10.13
85945,1,27.30,88.80,14.49,1.00,0.25,5.59
697368,1,8.40,154.51,22.44,0.58,0.24,10.82
201469,1,10.75,126.11,19.34,1.38,0.37,8.94
94177,1,13.60,162.39,19.00,1.29,4.79,11.13
526478,1,12.75,109.48,16.20,1.32,0.11,6.77
975622,1,18.85,160.65,17.19,1.49,0.38,6.71
735752,1,11.40,121.84,21.61,1.00,0.34,11.61
761139,1,8.70,107.36,19.33,1.35,0.19,10.77
717477,0,30.00,139.14,10.65,57.76,259.83,9.52
786064,1,9.00,83.23,18.20,0.63,0.29,8.30
513226,1,8.75,97.83,18.77,1.23,1.08,9.16
128113,1,16.65,164.95,17.58,1.47,0.34,7.51
839748,1,15.35,147.55,18.78,1.34,1.20,10.04
450385,1,14.85,178.39,19.12,0.91,1.06,7.70
500351,1,17.75,83.82,14.26,1.49,1.12,8.22
370798,1,9.40,126.38,20.80,1.32,0.44,11.90
182549,1,13.80,196.73,20.30,0.91,0.53,6.66
926764,1,16.10,82.14,15.03,0.49,1.76,11.26
781567,1,11.85,99.78,13.86,0.65,1.11,9.80
643865,1,8.65,51.75,13.64,1.48,0.28,7.14
402414,1,10.40,104.72,18.22,1.03,0.51,9.57
822761,1,17.40,74.89,13.56,1.44,1.16,9.39
545429,1,23.90,169.84,14.81,0.31,0.28,7.89
443414,1,14.50,50.37,14.05,1.01,2.81,6.25
450459,1,20.85,149.34,14.98,0.83,1.48,8.56
227238,1,18.60,81.86,14.75,1.44,0.51,5.95
92135,1,10.85,78.52,18.68,1.29,1.78,6.66
554584,1,6.15,75.44,17.18,0.48,0.71,6.10
887889,1,12.50,91.18,18.22,1.37,0.38,11.92
63817,1,15.50,134.75,18.68,1.30,1.06,9.19
858291,1,6.90,93.32,19.91,1.24,1.18,9.65
827631,1,8.65,69.73,16.60,1.49,0.83,8.42
276759,1,20.35,74.58,14.40,1.45,5.97,8.32
631664,0,30.00,148.85,11.39,91.69,112.64,6.99
165229,1,25.30,61.42,15.26,1.43,2.79,10.94
758087,1,27.90,188.05,17.79,0.31,4.41,5.57
700522,1,13.55,144.07,16.17,0.70,0.91,11.54
354525,1,15.10,174.67,18.88,1.37,1.81,8.40
67920,1,9.85,116.47,17.44,1.20,0.72,5.39
970698,1,12.30,142.58,19.24,1.35,0.15,9.44
445687,1,7.15,73.39,18.13,1.49,0.12,11.37
893121,1,20.50,115.05,13.60,1.38,1.26,9.67
677919,1,10.90,125.33,20.88,1.29,2.49,7.05
778383,1,19.35,135.53,15.61,1.47,1.81,7.81
759899,1,29.10,171.49,15.58,0.90,0.81,6.24
194638,1,6.40,104.60,21.35,0.94,0.35,8.73
363906,1,25.05,159.15,13.58,0.74,0.19,7.93
466721,1,12.05,55.72,13.98,0.57,0.16,9.61
497791,1,9.55,108.96,19.21,1.46,3.26,6.81
43803,1,10.70,96.71,15.14,0.73,0.71,10.69
546569,1,16.80,104.49,15.34,1.36,0.27,9.77
154289,0,30.00,117.95,12.54,28.26,723.33,11.22
743375,1,12.35,90.99,18.86,0.28,0.64,8.84
683048,1,27.60,57.20,14.60,1.13,0.36,9.51
922527,1,12.05,95.16,19.98,1.41,0.37,6.72
744762,1,11.65,130.07,17.59,1.23,1.36,8.23
366642,1,5.45,79.91,20.05,0.65,0.32,11.34
967509,1,15.20,163.65,16.81,1.05,0.86,5.03
410850,1,16.55,93.41,13.72,1.10,0.87,10.95
325825,1,16.40,122.26,14.07,1.24,0.24,9.32
905535,0,30.00,105.52,11.95,75.03,33.55,8.86
370459,1,14.80,107.82,15.97,1.28,0.03,7.09
76343,1,5.75,86.81,18.15,0.80,0.35,11.98
469555,1,12.20,83.50,17.31,1.25,1.63,6.50
795679,1,8.85,55.70,15.70,1.37,0.69,9.83
189471,1,19.00,140.54,15.64,0.46,3.20,7.89
462940,1,8.95,88.43,17.54,1.21,0.71,5.70
129921,1,21.90,137.69,17.23,1.35,0.77,11.03
686478,1,6.60,83.24,21.07,1.48,1.63,8.27
475704,1,14.95,84.48,17.20,1.18,4.71,9.50
330196,1,14.55,107.91,14.77,0.90,0.55,5.22
226909,1,15.00,164.79,19.75,0.96,0.55,6.04
564499,1,9.60,95.56,17.89,1.06,1.73,5.83
669813,1,10.10,113.24,21.88,0.45,0.75,9.80
940306,1,18.35,61.68,13.50,1.40,0.67,5.50
437151,1,12.05,79.75,19.42,1.11,0.92,9.22
160688,1,8.70,129.59,20.09,0.71,0.15,6.77
832678,1,19.95,152.70,18.01,1.24,0.11,5.82
629764,1,11.35,77.34,17.61,1.45,0.32,8.85
700265,1,6.60,71.62,16.14,1.02,5.23,8.23
97226,1,13.15,118.21,17.59,1.28,0.70,9.44
312366,1,11.55,124.32,17.16,0.62,2.19,6.93
767843,1,20.50,171.06,16.20,1.43,1.44,8.08
832259,1,5.65,50.25,15.81,1.30,1.30,5.47
435216,1,11.95,69.40,15.87,1.28,1.83,8.96
804764,1,10.50,127.63,17.74,0.99,2.41,10.77
