seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,1,8.00,115.16,18.05,1.22,0.15,5.24
773956,1,5.45,183.24,33.02,0.83,0.52,11.01
654571,1,6.00,90.06,20.56,1.41,3.14,9.84
438878,1,5.25,98.94,21.26,1.43,0.61,7.91
433015,1,8.00,148.53,24.80,1.13,1.04,7.44
858597,1,6.80,154.81,25.54,1.45,0.40,10.13
85945,1,3.80,88.80,23.30,1.17,0.15,5.59
697368,1,10.35,154.51,21.78,0.61,1.48,10.82
201469,1,7.15,126.11,20.67,1.50,0.91,8.94
94177,1,6.65,162.39,28.62,0.22,0.56,11.13
526478,1,3.40,109.48,31.09,0.43,1.02,6.77
975622,1,10.55,160.65,22.35,1.08,0.41,6.71
735752,1,6.45,121.84,24.30,1.22,1.81,11.61
761139,1,8.80,107.36,20.31,1.16,2.65,10.77
717477,1,11.50,139.14,16.57,1.11,0.38,9.52
786064,1,4.45,83.23,25.28,1.34,0.78,8.30
513226,1,8.65,97.83,16.44,1.15,0.87,9.16
128113,1,8.60,164.95,21.85,1.07,0.48,7.51
839748,1,7.40,147.55,23.59,1.37,0.58,10.04
450385,1,9.10,178.39,26.46,1.30,4.30,7.70
500351,1,6.75,83.82,14.80,1.13,0.74,8.22
370798,1,6.95,126.38,24.72,1.00,1.29,11.90
182549,1,10.70,196.73,23.05,1.37,0.09,6.66
926764,1,8.45,82.14,14.02,1.31,0.27,11.26
781567,1,6.05,99.78,17.83,0.85,2.27,9.80
643865,1,3.35,51.75,20.43,0.97,0.33,7.14
402414,1,6.90,104.72,18.89,1.35,0.46,9.57
822761,1,5.65,74.89,17.99,1.36,2.82,9.39
545429,1,13.45,169.84,19.53,1.34,0.31,7.89
443414,1,7.35,50.37,13.73,1.30,0.79,6.25
450459,1,7.95,149.34,19.80,1.45,4.34,8.56
227238,1,4.90,81.86,18.96,1.39,8.38,5.95
92135,1,6.90,78.52,20.78,1.47,20.43,6.66
554584,1,6.45,75.44,16.55,1.48,0.33,6.10
887889,1,4.10,91.18,21.54,0.95,0.53,11.92
63817,1,4.30,134.75,31.24,1.14,0.27,9.19
858291,1,5.35,93.32,22.91,1.28,0.84,9.65
827631,1,5.55,69.73,20.82,1.31,0.79,8.42
276759,1,7.00,74.58,14.01,1.25,1.16,8.32
631664,1,7.55,148.85,20.36,1.22,4.39,6.99
165229,1,4.10,61.42,20.37,1.48,0.22,10.94
758087,1,11.10,188.05,23.35,0.87,0.34,5.57
700522,1,5.60,144.07,26.07,1.26,0.97,11.54
354525,1,9.35,174.67,24.13,1.38,1.59,8.40
67920,1,3.85,116.47,28.82,1.08,0.62,5.39
970698,1,7.15,142.58,22.34,1.31,1.69,9.44
445687,1,3.40,73.39,24.21,1.49,8.67,11.37
893121,1,8.80,115.05,17.01,1.44,0.09,9.67
677919,1,5.70,125.33,23.30,0.92,0.93,7.05
778383,1,10.45,135.53,18.72,1.13,0.49,7.81
759899,1,7.65,171.49,22.83,1.28,0.31,6.24
194638,1,4.80,104.60,23.39,1.46,4.22,8.73
363906,1,8.65,159.15,21.49,0.88,1.47,7.93
466721,1,3.65,55.72,20.31,1.33,0.88,9.61
497791,1,8.70,108.96,17.31,1.31,8.05,6.81
43803,1,5.40,96.71,18.91,1.15,0.07,10.69
546569,1,9.05,104.49,15.65,1.26,0.34,9.77
154289,1,4.65,117.95,24.95,0.67,1.45,11.22
743375,1,5.85,90.99,21.70,1.27,1.81,8.84
683048,1,5.40,57.20,15.62,1.38,0.14,9.51
922527,1,4.30,95.16,27.96,1.46,0.26,6.72
744762,1,6.65,130.07,23.06,1.04,0.24,8.23
366642,1,2.40,79.91,31.64,0.87,0.40,11.34
967509,1,8.65,163.65,21.35,1.15,0.78,5.03
410850,1,7.45,93.41,16.78,1.10,0.55,10.95
325825,1,8.15,122.26,20.55,1.31,2.30,9.32
905535,1,8.10,105.52,18.59,1.44,0.41,8.86
370459,1,7.75,107.82,21.32,1.50,0.98,7.09
76343,1,4.05,86.81,24.86,1.22,0.74,11.98
469555,1,4.25,83.50,20.46,1.38,0.47,6.50
795679,1,3.10,55.70,20.34,0.56,1.56,9.83
189471,1,8.65,140.54,20.33,1.24,7.07,7.89
462940,1,8.80,88.43,15.15,1.19,0.69,5.70
129921,1,6.15,137.69,23.02,1.43,7.25,11.03
686478,1,4.05,83.24,24.94,1.25,0.37,8.27
475704,1,7.05,84.48,18.61,1.44,2.07,9.50
330196,1,7.45,107.91,17.87,1.27,11.19,5.22
226909,1,7.10,164.79,25.06,0.75,2.69,6.04
564499,1,4.50,95.56,25.45,0.73,0.60,5.83
669813,1,4.95,113.24,26.22,0.42,2.57,9.80
940306,1,2.70,61.68,23.25,1.01,0.38,5.50
437151,1,3.80,79.75,27.43,1.45,3.75,9.22
160688,1,6.30,129.59,22.40,1.38,5.00,6.77
832678,1,8.55,152.70,22.94,1.49,0.24,5.82
629764,1,4.35,77.34,21.67,1.05,0.25,8.85
700265,1,3.30,71.62,22.83,0.85,0.70,8.23
97226,1,8.65,118.21,15.66,1.42,0.77,9.44
312366,1,8.05,124.32,21.18,1.18,3.08,6.93
767843,1,7.75,171.06,24.79,1.32,0.15,8.08
832259,1,6.15,50.25,15.57,1.24,3.42,5.47
435216,1,8.10,69.40,17.15,1.47,20.19,8.96
804764,1,7.80,127.63,20.75,1.27,0.31,10.77
841691,1,6.25,111.43,21.66,1.17,0.90,6.53
