seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,1,5.85,115.16,24.37,0.49,0.06,5.24
773956,1,18.10,183.24,22.91,0.90,0.47,11.01
654571,0,30.00,90.06,14.28,51.42,120.19,9.84
438878,0,30.00,98.94,14.34,45.09,45.64,7.91
433015,0,30.00,148.53,19.67,39.53,18.85,7.44
858597,0,30.00,154.81,13.73,52.97,33.26,10.13
85945,1,16.65,88.80,16.18,0.69,0.23,5.59
697368,0,30.00,154.51,13.86,26.66,84.60,10.82
201469,0,30.00,126.11,13.52,121.65,82.51,8.94
94177,0,30.00,162.39,14.21,81.34,37.48,11.13
526478,0,30.00,109.48,15.61,94.02,7.29,6.77
975622,1,26.20,160.65,19.41,1.14,0.16,6.71
735752,0,30.00,121.84,16.19,41.29,166.60,11.61
761139,0,30.00,107.36,13.05,70.79,1.93,10.77
717477,1,7.60,139.14,19.38,1.18,0.50,9.52
786064,1,17.85,83.23,27.92,0.51,0.04,8.30
513226,0,30.00,97.83,14.84,33.97,74.98,9.16
128113,0,30.00,164.95,17.32,160.61,10.27,7.51
839748,1,15.15,147.55,15.14,0.72,0.15,10.04
450385,0,30.00,178.39,18.87,33.96,242.41,7.70
500351,1,10.25,83.82,13.02,1.32,1.49,8.22
370798,1,23.50,126.38,17.14,1.39,0.19,11.90
182549,0,30.00,196.73,20.21,192.43,17.56,6.66
926764,1,4.50,82.14,18.65,0.94,0.40,11.26
781567,0,30.00,99.78,10.69,44.41,21.29,9.80
643865,1,7.15,51.75,11.38,0.72,0.19,7.14
402414,0,30.00,104.72,12.73,81.36,0.27,9.57
822761,1,11.05,74.89,12.39,1.26,0.63,9.39
545429,0,30.00,169.84,15.53,32.91,48.88,7.89
443414,1,5.05,50.37,12.02,1.20,0.24,6.25
450459,1,8.05,149.34,19.87,1.07,0.44,8.56
227238,1,24.45,81.86,19.98,0.57,0.06,5.95
92135,0,30.00,78.52,17.47,43.44,2.57,6.66
554584,0,30.00,75.44,13.43,42.73,0.01,6.10
887889,0,30.00,91.18,10.90,44.08,1.41,11.92
63817,0,30.00,134.75,15.09,104.23,376.13,9.19
858291,0,30.00,93.32,15.68,43.81,108.31,9.65
827631,0,30.00,69.73,13.45,64.52,1.11,8.42
276759,1,13.30,74.58,10.14,1.04,0.13,8.32
631664,1,20.30,148.85,12.50,0.57,0.40,6.99
165229,1,7.75,61.42,10.19,1.01,0.51,10.94
758087,0,30.00,188.05,19.74,183.93,10.73,5.57
700522,0,30.00,144.07,14.90,43.93,51.52,11.54
354525,0,30.00,174.67,12.34,170.20,1010.14,8.40
67920,1,6.95,116.47,21.63,0.48,0.35,5.39
970698,0,30.00,142.58,15.96,44.33,57.24,9.44
445687,0,30.00,73.39,12.05,68.14,90.03,11.37
893121,1,13.45,115.05,20.95,1.45,0.92,9.67
677919,1,28.95,125.33,20.45,0.56,0.44,7.05
778383,1,21.75,135.53,16.77,1.47,0.69,7.81
759899,1,12.90,171.49,24.02,0.80,0.16,6.24
194638,0,30.00,104.60,13.33,12.59,58.90,8.73
363906,1,19.55,159.15,14.81,0.72,0.19,7.93
466721,1,12.35,55.72,14.13,0.64,0.34,9.61
497791,0,30.00,108.96,18.25,33.68,24.45,6.81
43803,1,9.25,96.71,18.51,0.09,0.06,10.69
546569,1,14.00,104.49,12.70,0.85,0.15,9.77
154289,1,17.95,117.95,12.18,0.49,0.11,11.22
743375,1,19.25,90.99,21.06,0.64,0.38,8.84
683048,1,9.10,57.20,12.00,1.40,0.84,9.51
922527,1,22.65,95.16,17.93,1.34,0.52,6.72
744762,1,21.80,130.07,16.41,0.82,0.54,8.23
366642,1,8.15,79.91,27.53,0.71,0.16,11.34
967509,1,27.15,163.65,14.92,1.47,0.32,5.03
410850,0,30.00,93.41,11.89,22.87,65.78,10.95
325825,1,17.25,122.26,14.12,1.43,0.43,9.32
905535,1,18.40,105.52,13.88,1.11,0.60,8.86
370459,1,11.40,107.82,14.38,1.32,0.64,7.09
76343,1,18.55,86.81,14.94,1.38,0.45,11.98
469555,1,7.60,83.50,13.44,1.00,0.44,6.50
795679,0,30.00,55.70,10.80,21.29,13.85,9.83
189471,0,30.00,140.54,15.36,27.80,26.26,7.89
462940,0,30.00,88.43,17.49,36.56,49.87,5.70
129921,0,30.00,137.69,13.44,132.74,160.89,11.03
686478,0,30.00,83.24,18.62,44.17,140.40,8.27
475704,1,9.35,84.48,10.52,0.93,0.16,9.50
330196,1,11.90,107.91,12.04,0.49,0.21,5.22
226909,0,30.00,164.79,18.39,41.38,18.49,6.04
564499,0,30.00,95.56,18.00,34.19,61.25,5.83
669813,1,20.75,113.24,17.75,1.02,0.78,9.80
940306,0,30.00,61.68,17.35,56.57,1.99,5.50
437151,0,30.00,79.75,14.07,56.04,106.12,9.22
160688,0,30.00,129.59,19.26,125.28,77.87,6.77
832678,1,16.30,152.70,22.36,0.44,0.10,5.82
629764,1,28.85,77.34,16.37,0.60,0.12,8.85
700265,1,11.25,71.62,18.84,0.84,0.39,8.23
97226,1,17.00,118.21,15.32,0.72,0.28,9.44
312366,1,24.75,124.32,19.87,1.30,0.06,6.93
767843,1,29.65,171.06,18.43,0.93,0.75,8.08
832259,0,30.00,50.25,7.45,17.01,87.14,5.47
435216,0,30.00,69.40,12.50,44.14,11.63,8.96
804764,0,30.00,127.63,17.97,43.88,58.04,10.77
841691,1,24.90,111.43,13.02,1.42,0.36,6.53
387478,0,30.00,72.08,11.66,22.16,175.72,10.73
898087,1,19.95,136.24,16.64,0.50,0.14,8.07
288328,1,21.80,117.20,18.28,0.92,0.39,5.11
239557,1,6.40,139.20,26.79,1.09,0.16,5.34
682495,0,30.00,193.31,20.35,38.34,147.29,10.85
636761,1,10.95,130.75,16.08,1.15,0.74,7.46
139752,1,5.65,96.55,19.81,1.03,0.01,6.44
832736,0,30.00,170.76,18.22,88.52,67.74,6.66
199908,0,30.00,130.40,19.13,126.08,10.01,6.78
804899,0,30.00,90.76,12.95,34.12,2.75,10.76
7362,0,30.00,146.48,15.48,32.35,1.10,6.77
796842,1,4.00,79.63,23.23,0.27,0.05,5.81
786924,0,30.00,164.90,18.64,33.20,20.27,9.98
780364,0,30.00,85.21,11.49,38.86,260.46,11.55
664850,1,9.05,73.55,19.71,0.51,0.13,9.45
471567,1,18.25,129.49,15.19,0.73,0.17,11.62
705165,0,30.00,130.86,13.01,27.21,40.61,11.78
277121,1,22.15,130.23,16.19,1.40,0.74,10.00
780729,1,27.50,66.88,17.51,0.64,0.15,7.53
555646,0,30.00,57.62,17.78,52.44,6.43,6.53
458915,0,30.00,150.56,17.56,145.90,94.81,9.35
505606,0,30.00,71.38,13.02,66.59,49.85,9.29
568741,0,30.00,176.16,16.52,138.98,442.41,9.13
37262,1,20.70,95.54,14.07,1.21,0.35,11.46
139796,0,30.00,106.11,11.91,32.52,42.85,8.85
245481,0,30.00,65.76,12.82,39.29,16.46,6.76
114530,0,30.00,117.58,11.09,112.77,366.85,11.16
439613,0,30.00,87.83,16.33,42.64,71.86,9.23
668402,1,10.20,86.82,16.57,0.85,0.14,5.52
654428,0,30.00,141.96,13.57,33.80,58.33,10.79
471096,1,23.55,77.24,9.92,1.04,1.03,8.75
855080,1,6.95,99.02,17.16,0.54,0.51,5.75
565236,0,30.00,167.30,22.43,23.96,108.27,6.05
79197,1,21.15,109.45,22.59,1.20,0.16,5.22
764998,0,30.00,104.00,9.98,32.39,6.22,10.65
574600,1,21.70,174.47,21.27,0.64,0.11,5.02
634718,0,30.00,118.04,14.37,98.16,1.09,7.54
565373,1,20.05,98.01,17.59,1.49,0.68,7.24
553579,0,30.00,150.42,17.08,146.35,3.25,5.17
90566,1,14.40,104.26,12.51,1.45,0.48,8.53
559207,1,28.10,106.70,15.55,1.11,0.29,10.03
794912,1,12.65,62.68,16.19,0.45,0.43,7.07
303950,0,30.00,53.48,15.29,48.28,43.09,8.08
602838,1,18.60,54.19,11.68,1.46,0.23,7.52
30817,0,30.00,113.46,11.05,23.32,115.99,11.99
347499,1,3.65,67.36,17.90,1.26,0.99,8.29
436717,1,5.10,111.65,24.69,1.37,0.23,6.13
982738,1,17.85,137.33,21.37,0.92,0.40,10.97
214584,0,30.00,92.47,9.92,42.62,206.28,11.79
276548,1,9.70,94.91,20.82,0.25,0.03,7.22
408528,1,5.00,78.54,15.40,1.22,0.41,5.31
992665,0,30.00,70.64,10.78,24.08,28.42,8.92
853403,0,30.00,169.46,17.40,43.70,96.86,9.07
34692,0,30.00,131.65,14.57,11.80,87.71,8.86
233939,0,30.00,171.57,14.67,166.55,727.42,11.64
821674,0,30.00,146.22,12.12,124.58,0.57,9.66
58302,0,30.00,71.81,9.56,42.78,43.70,10.98
855670,0,30.00,100.64,18.18,44.27,146.76,11.06
281383,1,16.50,90.04,13.33,0.49,0.16,5.94
917652,1,21.40,87.09,14.81,1.17,0.08,5.35
293593,0,30.00,132.94,17.18,112.23,95.19,8.01
434316,0,30.00,65.05,13.53,23.61,121.97,6.86
661916,0,30.00,117.46,16.74,113.20,1.65,6.27
126280,0,30.00,164.84,13.46,33.97,115.59,9.93
557032,1,7.40,92.92,14.07,1.41,1.66,7.11
505015,1,22.25,95.81,17.13,1.38,0.20,9.22
783898,1,16.60,85.90,13.59,1.28,0.29,5.44
996106,0,30.00,130.66,12.12,126.44,559.93,8.36
664313,0,30.00,83.15,16.54,77.99,3.02,6.07
409186,0,30.00,128.28,11.54,123.50,410.70,9.84
406386,1,12.35,66.14,13.40,1.21,0.32,9.72
417958,0,30.00,196.78,17.15,192.32,9.36,8.71
814020,0,30.00,126.63,15.32,29.89,63.71,6.52
321215,1,13.00,114.67,12.64,0.93,0.41,11.82
166972,0,30.00,79.57,11.67,17.92,1.81,11.34
334291,1,6.10,65.21,17.86,0.62,0.15,8.55
22712,0,30.00,180.30,17.43,176.14,10.03,5.92
106142,1,10.30,148.25,17.78,0.84,0.46,5.37
90047,0,30.00,115.89,13.99,41.02,50.86,9.22
771552,1,9.75,99.24,13.24,1.47,0.48,9.90
722359,1,14.20,188.68,27.41,1.40,0.53,9.19
696770,0,30.00,141.93,17.58,41.40,265.04,7.50
461877,0,30.00,172.38,15.90,97.71,55.09,9.94
