seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,0,30.00,115.16,14.00,1.72,8.93,5.24
773956,1,22.05,183.24,18.70,1.43,0.70,11.01
654571,0,30.00,90.06,12.99,1.88,14.31,9.84
438878,0,30.00,98.94,13.89,1.92,51.32,7.91
433015,0,30.00,148.53,15.32,2.14,26.60,7.44
858597,1,18.25,154.81,18.89,1.38,7.89,10.13
85945,1,15.30,88.80,15.12,1.00,0.35,5.59
697368,0,30.00,154.51,15.82,1.73,54.61,10.82
201469,0,30.00,126.11,14.24,2.28,15.91,8.94
94177,0,30.00,162.39,15.59,1.94,17.94,11.13
526478,0,30.00,109.48,14.19,2.00,6.47,6.77
975622,0,30.00,160.65,15.96,1.68,32.99,6.71
735752,0,30.00,121.84,13.81,1.82,5.93,11.61
761139,1,14.50,107.36,15.48,0.84,1.15,10.77
717477,0,30.00,139.14,14.38,2.21,55.07,9.52
786064,0,30.00,83.23,14.27,1.58,50.98,8.30
513226,0,30.00,97.83,14.18,1.90,39.94,9.16
128113,1,15.95,164.95,19.70,1.30,0.93,7.51
839748,1,15.35,147.55,16.95,1.33,0.15,10.04
450385,0,30.00,178.39,15.27,1.77,58.63,7.70
500351,0,30.00,83.82,13.11,2.21,32.06,8.22
370798,1,14.10,126.38,17.96,1.33,4.81,11.90
182549,1,27.10,196.73,20.02,0.93,0.62,6.66
926764,1,12.65,82.14,13.88,1.46,1.95,11.26
781567,1,13.40,99.78,16.69,1.00,2.25,9.80
643865,0,30.00,51.75,11.91,1.93,74.98,7.14
402414,0,30.00,104.72,14.82,1.75,14.66,9.57
822761,1,13.00,74.89,14.12,1.41,0.38,9.39
545429,1,16.40,169.84,17.69,1.47,1.64,7.89
443414,0,30.00,50.37,13.24,2.00,3.03,6.25
450459,1,15.70,149.34,17.01,1.27,1.98,8.56
227238,0,30.00,81.86,13.80,2.03,93.87,5.95
92135,0,30.00,78.52,13.34,1.83,74.26,6.66
554584,0,30.00,75.44,13.40,2.17,19.46,6.10
887889,0,30.00,91.18,12.97,2.10,47.03,11.92
63817,0,30.00,134.75,14.24,1.51,31.69,9.19
858291,1,14.60,93.32,17.55,1.32,4.52,9.65
827631,0,30.00,69.73,13.92,1.76,4.61,8.42
276759,0,30.00,74.58,13.06,1.79,30.08,8.32
631664,0,30.00,148.85,15.06,1.56,9.66,6.99
165229,0,30.00,61.42,12.49,1.94,52.44,10.94
758087,1,23.25,188.05,18.61,1.41,0.75,5.57
700522,1,15.15,144.07,17.68,1.37,2.33,11.54
354525,0,30.00,174.67,16.96,2.01,59.45,8.40
67920,1,15.25,116.47,16.67,1.48,1.25,5.39
970698,1,16.45,142.58,18.06,1.06,0.60,9.44
445687,1,11.75,73.39,14.99,1.49,11.70,11.37
893121,0,30.00,115.05,13.66,1.81,38.99,9.67
677919,0,30.00,125.33,15.17,1.86,19.85,7.05
778383,1,16.65,135.53,15.69,1.37,1.03,7.81
759899,1,16.95,171.49,19.56,1.47,1.65,6.24
194638,0,30.00,104.60,14.10,1.83,49.62,8.73
363906,1,17.40,159.15,16.72,1.38,0.86,7.93
466721,0,30.00,55.72,12.12,1.95,2.86,9.61
497791,1,14.40,108.96,16.34,1.39,0.76,6.81
43803,1,12.50,96.71,16.05,1.44,0.86,10.69
546569,0,30.00,104.49,13.81,1.67,76.41,9.77
154289,0,30.00,117.95,13.38,1.89,1.38,11.22
743375,0,30.00,90.99,13.63,1.55,18.62,8.84
683048,1,11.15,57.20,14.07,1.25,6.80,9.51
922527,0,30.00,95.16,14.33,1.74,18.22,6.72
744762,0,30.00,130.07,14.94,1.51,38.84,8.23
366642,0,30.00,79.91,12.90,1.82,2.56,11.34
967509,1,16.75,163.65,18.56,0.84,1.88,5.03
410850,0,30.00,93.41,13.80,2.23,14.43,10.95
325825,0,30.00,122.26,14.32,1.83,9.31,9.32
905535,0,30.00,105.52,13.38,2.33,14.80,8.86
370459,0,30.00,107.82,13.83,2.02,17.27,7.09
76343,0,30.00,86.81,13.41,1.60,53.37,11.98
469555,0,30.00,83.50,13.74,1.51,5.68,6.50
795679,1,12.05,55.70,14.35,1.12,2.00,9.83
189471,0,30.00,140.54,15.64,1.87,9.38,7.89
462940,0,30.00,88.43,13.47,1.59,31.06,5.70
129921,0,30.00,137.69,15.55,1.85,7.76,11.03
686478,0,30.00,83.24,13.01,1.83,25.43,8.27
475704,0,30.00,84.48,13.33,1.70,13.46,9.50
330196,0,30.00,107.91,13.36,1.91,24.08,5.22
226909,1,17.60,164.79,18.01,1.42,1.90,6.04
564499,1,13.85,95.56,16.88,1.07,1.56,5.83
669813,0,30.00,113.24,15.55,1.75,49.28,9.80
940306,0,30.00,61.68,13.95,1.78,98.60,5.50
437151,1,12.40,79.75,15.61,1.49,0.88,9.22
160688,1,16.90,129.59,18.30,1.48,8.83,6.77
832678,1,16.50,152.70,16.98,1.41,2.59,5.82
629764,0,30.00,77.34,13.21,2.20,47.88,8.85
700265,0,30.00,71.62,13.31,1.82,2.34,8.23
97226,0,30.00,118.21,13.29,2.16,7.18,9.44
312366,1,15.10,124.32,16.85,1.15,1.47,6.93
767843,0,30.00,171.06,16.41,2.48,6.81,8.08
832259,1,11.50,50.25,13.71,1.37,7.70,5.47
435216,0,30.00,69.40,12.67,1.96,32.91,8.96
804764,0,30.00,127.63,14.70,2.19,6.61,10.77
841691,0,30.00,111.43,14.33,1.85,19.43,6.53
387478,0,30.00,72.08,12.65,2.09,11.29,10.73
898087,0,30.00,136.24,15.81,1.78,11.48,8.07
288328,1,15.15,117.20,16.46,1.17,8.80,5.11
239557,0,30.00,139.20,15.64,1.81,24.75,5.34
682495,0,30.00,193.31,17.85,1.87,72.84,10.85
636761,1,14.95,130.75,17.61,1.28,2.75,7.46
139752,0,30.00,96.55,13.11,1.62,42.80,6.44
832736,0,30.00,170.76,15.68,1.58,4.30,6.66
199908,0,30.00,130.40,17.48,1.69,19.51,6.78
804899,0,30.00,90.76,12.90,1.71,19.02,10.76
7362,0,30.00,146.48,14.75,2.31,7.29,6.77
796842,0,30.00,79.63,12.92,1.57,3.66,5.81
786924,0,30.00,164.90,17.51,1.89,5.65,9.98
780364,0,30.00,85.21,13.61,2.40,24.08,11.55
664850,1,12.50,73.55,16.14,1.01,7.11,9.45
471567,0,30.00,129.49,15.12,1.95,42.83,11.62
705165,0,30.00,130.86,15.34,2.03,32.82,11.78
277121,0,30.00,130.23,14.88,2.21,10.29,10.00
780729,0,30.00,66.88,12.14,1.51,22.85,7.53
555646,1,12.55,57.62,12.75,1.38,0.86,6.53
458915,1,14.70,150.56,18.98,1.30,0.74,9.35
505606,0,30.00,71.38,12.84,1.79,33.27,9.29
568741,0,30.00,176.16,15.94,1.98,10.81,9.13
37262,1,14.65,95.54,14.39,1.37,0.87,11.46
139796,0,30.00,106.11,15.09,1.78,16.40,8.85
245481,1,13.65,65.76,14.27,1.25,1.22,6.76
114530,0,30.00,117.58,14.86,1.76,6.23,11.16
439613,0,30.00,87.83,14.31,1.58,54.67,9.23
668402,0,30.00,86.82,13.26,2.00,27.75,5.52
654428,0,30.00,141.96,15.03,2.12,47.87,10.79
471096,0,30.00,77.24,12.78,1.71,59.79,8.75
855080,1,14.35,99.02,15.47,1.31,0.28,5.75
565236,1,15.90,167.30,18.42,1.29,2.81,6.05
79197,0,30.00,109.45,14.10,2.07,37.26,5.22
764998,0,30.00,104.00,13.46,1.88,54.40,10.65
574600,0,30.00,174.47,16.30,2.00,62.61,5.02
634718,0,30.00,118.04,13.71,1.93,15.04,7.54
565373,0,30.00,98.01,14.26,1.52,37.90,7.24
553579,0,30.00,150.42,15.95,1.65,2.38,5.17
90566,0,30.00,104.26,13.79,1.64,9.62,8.53
559207,0,30.00,106.70,14.48,2.31,13.82,10.03
794912,0,30.00,62.68,12.53,1.62,12.86,7.07
303950,1,11.20,53.48,14.73,1.49,0.58,8.08
602838,0,30.00,54.19,13.86,1.62,40.37,7.52
30817,1,13.70,113.46,15.19,1.49,12.38,11.99
347499,0,30.00,67.36,12.36,2.30,11.86,8.29
436717,1,14.50,111.65,16.10,1.47,1.43,6.13
982738,1,14.10,137.33,17.04,1.36,3.12,10.97
214584,0,30.00,92.47,13.54,1.69,17.41,11.79
276548,1,14.20,94.91,15.49,1.46,2.22,7.22
408528,0,30.00,78.54,13.55,1.51,11.31,5.31
992665,0,30.00,70.64,13.69,2.28,21.39,8.92
853403,0,30.00,169.46,16.63,1.58,83.04,9.07
34692,1,14.30,131.65,16.38,1.50,1.12,8.86
233939,0,30.00,171.57,16.00,1.74,57.42,11.64
821674,0,30.00,146.22,14.84,2.01,54.58,9.66
58302,1,12.50,71.81,14.14,1.43,0.75,10.98
855670,1,15.55,100.64,17.18,1.27,4.38,11.06
281383,0,30.00,90.04,13.60,2.14,16.90,5.94
917652,1,14.70,87.09,15.38,1.43,1.87,5.35
293593,0,30.00,132.94,15.44,1.72,36.18,8.01
434316,0,30.00,65.05,12.94,1.71,2.14,6.86
661916,0,30.00,117.46,14.86,2.05,16.12,6.27
126280,1,16.40,164.84,18.86,1.24,2.38,9.93
557032,0,30.00,92.92,14.69,1.64,9.68,7.11
505015,0,30.00,95.81,14.93,1.56,12.98,9.22
783898,1,14.30,85.90,15.09,1.35,16.13,5.44
996106,0,30.00,130.66,14.01,1.87,16.17,8.36
664313,0,30.00,83.15,14.24,1.91,51.47,6.07
409186,0,30.00,128.28,16.04,1.53,5.31,9.84
406386,0,30.00,66.14,12.46,1.83,82.07,9.72
417958,1,19.40,196.78,19.25,1.37,1.42,8.71
814020,0,30.00,126.63,15.75,2.07,26.41,6.52
321215,0,30.00,114.67,12.99,1.53,28.94,11.82
166972,1,11.40,79.57,16.25,1.48,11.06,11.34
