seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,0,30.00,115.16,6.07,1.77,30.58,5.24
773956,0,30.00,183.24,9.66,1.60,26.00,11.01
654571,0,30.00,90.06,4.97,1.70,31.83,9.84
438878,0,30.00,98.94,5.71,1.64,31.99,7.91
433015,0,30.00,148.53,7.45,1.73,29.78,7.44
858597,0,30.00,154.81,8.05,1.67,33.62,10.13
85945,0,30.00,88.80,4.79,1.97,32.93,5.59
697368,0,30.00,154.51,7.60,1.65,31.44,10.82
201469,0,30.00,126.11,6.35,1.54,31.24,8.94
94177,0,30.00,162.39,8.09,1.84,31.47,11.13
526478,0,30.00,109.48,5.76,1.97,32.23,6.77
975622,0,30.00,160.65,8.55,1.64,21.54,6.71
735752,0,30.00,121.84,6.74,1.63,30.93,11.61
761139,0,30.00,107.36,6.01,1.60,30.31,10.77
717477,0,30.00,139.14,6.73,1.71,32.24,9.52
786064,0,30.00,83.23,4.95,1.59,32.63,8.30
513226,0,30.00,97.83,5.46,1.69,30.53,9.16
128113,0,30.00,164.95,8.24,1.54,31.11,7.51
839748,0,30.00,147.55,7.28,1.75,31.26,10.04
450385,0,30.00,178.39,8.31,1.63,31.90,7.70
500351,0,30.00,83.82,4.65,1.69,31.29,8.22
370798,0,30.00,126.38,6.88,1.72,31.57,11.90
182549,0,30.00,196.73,9.36,2.04,32.53,6.66
926764,0,30.00,82.14,4.74,1.72,30.67,11.26
781567,0,30.00,99.78,5.49,1.59,31.24,9.80
643865,0,30.00,51.75,3.84,1.57,32.06,7.14
402414,0,30.00,104.72,5.53,1.62,31.18,9.57
822761,0,30.00,74.89,4.32,1.78,30.98,9.39
545429,0,30.00,169.84,8.74,2.02,32.78,7.89
443414,0,30.00,50.37,3.40,1.56,33.38,6.25
450459,0,30.00,149.34,7.70,1.57,32.70,8.56
227238,0,30.00,81.86,5.49,1.79,32.55,5.95
92135,0,30.00,78.52,4.99,1.80,33.74,6.66
554584,0,30.00,75.44,4.72,1.88,30.85,6.10
887889,0,30.00,91.18,5.09,1.69,32.94,11.92
63817,0,30.00,134.75,7.61,1.59,31.50,9.19
858291,0,30.00,93.32,5.38,1.76,33.76,9.65
827631,1,11.65,69.73,6.00,1.50,0.86,8.42
276759,0,30.00,74.58,4.55,1.97,32.51,8.32
631664,0,30.00,148.85,7.78,1.68,34.32,6.99
165229,0,30.00,61.42,3.65,1.82,31.96,10.94
758087,0,30.00,188.05,9.17,1.54,31.08,5.57
700522,0,30.00,144.07,7.07,1.72,31.58,11.54
354525,0,30.00,174.67,8.94,1.80,32.77,8.40
67920,1,14.75,116.47,7.93,1.49,0.96,5.39
970698,0,30.00,142.58,7.29,1.73,32.38,9.44
