seed,hit,time_to_intercept,initial_sep,closing_vel_avg,min_sep,final_zem,target_speed
89250,0,30.00,115.16,8.91,1.87,49.48,5.24
773956,0,30.00,183.24,12.01,1.64,19.66,11.01
654571,0,30.00,90.06,7.03,1.77,37.35,9.84
438878,0,30.00,98.94,8.63,2.03,61.14,7.91
433015,0,30.00,148.53,9.98,1.51,38.55,7.44
858597,0,30.00,154.81,10.48,1.70,39.83,10.13
85945,0,30.00,88.80,7.75,1.63,57.69,5.59
697368,0,30.00,154.51,10.27,1.65,26.32,10.82
201469,0,30.00,126.11,9.34,1.58,25.71,8.94
94177,0,30.00,162.39,10.32,1.63,10.27,11.13
526478,0,30.00,109.48,8.07,1.60,38.98,6.77
975622,0,30.00,160.65,10.16,1.67,15.00,6.71
735752,0,30.00,121.84,9.62,1.65,49.30,11.61
761139,1,14.50,107.36,9.23,1.47,0.32,10.77
717477,0,30.00,139.14,9.16,1.63,24.62,9.52
786064,0,30.00,83.23,8.13,1.58,39.30,8.30
513226,0,30.00,97.83,8.13,1.71,29.50,9.16
128113,0,30.00,164.95,10.73,1.69,54.24,7.51
839748,0,30.00,147.55,10.05,1.91,4.88,10.04
450385,0,30.00,178.39,10.58,1.91,31.72,7.70
500351,0,30.00,83.82,7.35,1.72,40.47,8.22
370798,0,30.00,126.38,10.01,1.78,6.39,11.90
182549,0,30.00,196.73,11.43,1.68,31.96,6.66
926764,0,30.00,82.14,7.86,1.59,53.26,11.26
781567,0,30.00,99.78,8.72,1.67,3.41,9.80
643865,0,30.00,51.75,6.59,1.91,55.35,7.14
402414,0,30.00,104.72,8.87,1.86,49.15,9.57
822761,0,30.00,74.89,6.18,2.31,29.85,9.39
545429,0,30.00,169.84,11.02,1.61,22.12,7.89
443414,0,30.00,50.37,6.68,1.72,31.39,6.25
450459,0,30.00,149.34,9.85,1.62,41.48,8.56
227238,0,30.00,81.86,7.73,1.89,6.77,5.95
92135,0,30.00,78.52,6.14,1.74,37.91,6.66
554584,0,30.00,75.44,7.62,1.92,20.91,6.10
887889,0,30.00,91.18,7.78,1.71,16.99,11.92
63817,0,30.00,134.75,9.79,1.65,52.93,9.19
858291,0,30.00,93.32,7.21,1.66,26.38,9.65
827631,0,30.00,69.73,7.16,1.62,48.88,8.42
276759,0,30.00,74.58,7.22,1.55,4.49,8.32
631664,0,30.00,148.85,9.89,1.90,54.98,6.99
165229,0,30.00,61.42,6.95,1.84,35.67,10.94
758087,0,30.00,188.05,10.94,1.87,28.41,5.57
700522,0,30.00,144.07,9.58,1.60,45.14,11.54
354525,0,30.00,174.67,9.90,1.74,24.33,8.40
67920,0,30.00,116.47,8.73,1.63,36.51,5.39
970698,0,30.00,142.58,9.54,1.69,7.10,9.44
445687,0,30.00,73.39,7.65,1.65,6.75,11.37
893121,1,14.10,115.05,9.94,1.47,1.30,9.67
677919,0,30.00,125.33,9.40,1.63,54.92,7.05
778383,0,30.00,135.53,9.27,1.56,52.34,7.81
759899,0,30.00,171.49,10.13,1.50,36.78,6.24
194638,0,30.00,104.60,8.90,1.81,35.19,8.73
363906,0,30.00,159.15,10.38,1.87,41.67,7.93
466721,0,30.00,55.72,5.78,1.61,37.18,9.61
497791,0,30.00,108.96,8.82,1.81,6.61,6.81
43803,0,30.00,96.71,8.39,1.64,22.28,10.69
546569,0,30.00,104.49,8.77,1.65,54.49,9.77
154289,0,30.00,117.95,8.89,1.60,58.47,11.22
743375,0,30.00,90.99,6.19,1.78,36.88,8.84
683048,0,30.00,57.20,6.11,1.61,27.09,9.51
922527,0,30.00,95.16,7.53,1.61,35.75,6.72
744762,0,30.00,130.07,9.79,1.59,50.89,8.23
366642,0,30.00,79.91,8.03,1.86,48.95,11.34
967509,0,30.00,163.65,9.94,1.69,26.53,5.03
410850,0,30.00,93.41,7.81,1.73,44.12,10.95
325825,0,30.00,122.26,8.62,1.81,45.09,9.32
905535,0,30.00,105.52,8.39,1.91,2.48,8.86
370459,0,30.00,107.82,8.68,1.65,7.53,7.09
76343,0,30.00,86.81,7.44,1.62,31.37,11.98
469555,0,30.00,83.50,7.32,1.76,44.84,6.50
795679,0,30.00,55.70,4.64,1.59,31.25,9.83
189471,0,30.00,140.54,9.58,1.54,4.42,7.89
462940,0,30.00,88.43,7.34,1.86,28.08,5.70
129921,0,30.00,137.69,10.10,1.63,3.77,11.03
686478,0,30.00,83.24,7.31,1.96,37.62,8.27
475704,0,30.00,84.48,7.09,1.86,37.06,9.50
330196,0,30.00,107.91,7.83,1.79,29.34,5.22
226909,0,30.00,164.79,10.50,1.64,15.57,6.04
564499,0,30.00,95.56,8.38,1.84,6.98,5.83
669813,0,30.00,113.24,9.57,1.63,44.39,9.80
940306,0,30.00,61.68,7.14,1.88,38.65,5.50
437151,0,30.00,79.75,8.10,1.52,5.84,9.22
160688,0,30.00,129.59,8.68,1.53,31.65,6.77
832678,0,30.00,152.70,9.85,1.72,25.94,5.82
629764,1,12.60,77.34,7.94,1.44,1.18,8.85
700265,0,30.00,71.62,5.85,1.95,35.78,8.23
97226,0,30.00,118.21,8.33,1.70,30.79,9.44
312366,0,30.00,124.32,9.14,1.69,43.79,6.93
767843,0,30.00,171.06,11.37,1.61,25.88,8.08
832259,1,12.65,50.25,5.43,1.46,0.53,5.47
435216,0,30.00,69.40,7.28,1.82,4.47,8.96
804764,1,14.20,127.63,11.01,1.47,1.01,10.77
841691,0,30.00,111.43,8.64,1.73,12.32,6.53
387478,0,30.00,72.08,7.53,2.01,7.82,10.73
898087,0,30.00,136.24,9.89,1.73,54.24,8.07
288328,0,30.00,117.20,9.07,2.15,11.00,5.11
239557,0,30.00,139.20,9.53,1.58,41.24,5.34
682495,0,30.00,193.31,12.24,1.51,3.77,10.85
636761,0,30.00,130.75,8.93,1.62,43.31,7.46
139752,0,30.00,96.55,7.87,1.52,30.91,6.44
832736,0,30.00,170.76,10.29,2.01,18.80,6.66
199908,0,30.00,130.40,9.80,1.75,61.74,6.78
804899,0,30.00,90.76,6.48,1.71,32.16,10.76
